subscription_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,account_id,auto_renew_flag,churn_flag,downgrade_flag,is_trial,upgrade_flag
S-79b2bc,2024-08-28,,Basic,4.0,76.0,912.0,monthly,A-249769,True,False,False,False,False
,2024-09-10,,Basic,24.0,456.0,5472.0,monthly,A-d4ac0e,True,False,False,False,True
S-163e9d,2024-03-03,,Enterprise,11.0,2189.0,26268.0,annual,A-ccabf0,True,False,False,False,False
S-8324d4,2024-07-13,2024-08-03,Pro,87.0,0.0,0.0,monthly,A-5a215a,True,True,False,True,False
S-22f848,,,Enterprise,49.0,9751.0,117012.0,annual,A-993085,True,False,False,False,False
S-b32512,2024-12-25,,Enterprise,20.0,3980.0,47760.0,monthly,A-854864,True,False,False,False,False
S-98ac99,2023-11-09,,Basic,5.0,95.0,1140.0,annual,A-8ed5dd,True,False,False,False,True
S-93fab3,2024-11-10,2024-12-31,Pro,,,16464.0,annual,A-9f9299,True,True,False,False,False
S-838330,2024-06-20,,Pro,87.0,0.0,0.0,annual,A-5a215a,False,False,False,True,False
S-720d62,2024-10-05,,Basic,53.0,1007.0,12084.0,monthly,A-c16101,True,False,False,False,False
S-e2500e,2024-12-06,,Basic,21.0,0.0,0.0,monthly,A-5b4ebb,True,False,False,True,False
S-2c091a,2023-06-20,,Pro,20.0,980.0,11760.0,annual,A-32728c,True,False,False,False,False
S-55d53c,2024-12-08,,Basic,19.0,361.0,4332.0,annual,A-2f6a32,True,False,False,False,False
S-df2fb8,2024-08-17,,Pro,55.0,0.0,0.0,annual,A-0e966d,True,False,False,True,False
S-24ae40,2024-02-11,2024-03-28,Basic,18.0,342.0,4104.0,monthly,A-328bd0,True,True,False,False,False
,,,Pro,28.0,1372.0,16464.0,monthly,A-5a92e7,True,False,False,False,False
S-2196c4,2024-04-16,,Basic,8.0,152.0,1824.0,monthly,A-425e76,True,False,False,False,False
S-9626f8,2024-08-25,,,,882.0,10584.0,annual,A-d4ac0e,True,False,False,False,False
S-03340d,2024-04-01,,Enterprise,17.0,3383.0,,annual,A-4ef964,False,False,False,False,False
S-ae1882,2024-10-25,,Basic,61.0,1159.0,13908.0,monthly,A-9f9299,False,False,False,False,False
S-1cdd2c,2024-03-06,,Pro,21.0,1029.0,12348.0,monthly,A-ac9111,False,False,False,False,False
S-6b7aa4,2024-11-29,,Basic,22.0,418.0,,monthly,A-c37601,True,False,False,False,False
S-dfe952,2024-09-27,,Basic,33.0,627.0,7524.0,monthly,A-e351e1,True,False,False,False,False
S-763384,2024-07-24,,,43.0,0.0,0.0,annual,A-526d93,True,False,False,True,False
S-3e6a40,2024-08-07,,Enterprise,32.0,,0.0,monthly,A-94c3cd,True,False,False,True,False
,2024-07-26,,Basic,22.0,418.0,5016.0,monthly,A-4e631b,True,False,False,False,False
S-e51242,2023-11-13,,Enterprise,9.0,1791.0,21492.0,annual,A-8145a0,True,False,False,False,False
S-ae3270,,,Basic,29.0,551.0,6612.0,annual,A-fdfc91,True,False,False,False,False
S-808668,2024-10-01,,Pro,33.0,1617.0,19404.0,monthly,A-e351e1,True,False,False,False,False
S-388f70,2024-09-21,,Pro,18.0,0.0,,annual,A-40a557,True,False,False,True,False
,2023-06-05,,Pro,9.0,441.0,5292.0,annual,A-7c4956,True,False,False,False,False
S-a24476,2024-01-26,,BASIC,41.0,0.0,0.0,monthly,A-91e948,True,False,False,True,False
S-ff78bf,2024-05-13,,Pro,31.0,0.0,0.0,monthly,A-50f3f7,False,False,False,True,False
S-695c1e,2024-07-02,,Enterprise,37.0,7363.0,,,A-ce66f8,True,False,False,False,False
S-f97609,2024-05-15,,Pro,38.0,1862.0,22344.0,annual,A-712f1c,False,False,False,False,True
S-fee60b,2024-09-22,2024-09-29,Pro,46.0,2254.0,27048.0,,A-4a267b,True,True,False,False,False
S-3cc163,2024-07-02,,Basic,68.0,0.0,0.0,annual,A-df10db,False,False,False,True,True
S-534c28,2024-09-16,,Basic,14.0,,3192.0,monthly,A-e888d1,True,False,False,False,False
S-e1d553,2024-09-27,,Pro,9.0,0.0,0.0,annual,A-692f18,True,False,False,True,False
S-358daa,2024-09-04,,Enterprise,24.0,0.0,0.0,annual,A-39b19f,True,False,False,True,False
S-ff2761,2024-09-25,,Basic,45.0,855.0,10260.0,monthly,A-0cc442,True,False,False,False,True
S-b6d200,2024-12-19,,Basic,44.0,836.0,10032.0,,A-d27f50,True,False,False,False,False
S-518472,2024-12-08,,Pro,19.0,931.0,11172.0,monthly,A-e7beab,True,False,False,False,False
S-682d28,2024-08-31,,Enterprise,47.0,9353.0,112236.0,annual,A-fdfc91,True,False,False,False,False
S-0a2238,2024-09-16,,Basic,30.0,570.0,6840.0,monthly,A-c7ffc2,True,False,False,False,False
S-6e4c1a,2024-08-02,,Enterprise,13.0,2587.0,31044.0,monthly,A-94f8c9,True,False,False,False,False
S-7564e1,2024-08-14,,Enterprise,47.0,0.0,0.0,monthly,A-313be3,True,False,False,True,False
S-41023c,2023-12-15,,Enterprise,31.0,6169.0,,annual,A-49b828,True,False,False,False,False
S-6e0006,2024-09-18,,BASIC,22.0,418.0,5016.0,monthly,A-5b051a,True,False,False,False,False
S-7e1791,2024-05-09,,Enterprise,9.0,1791.0,21492.0,annual,A-a6d261,True,False,False,False,False
S-1109d6,2024-08-11,,Enterprise,,597.0,7164.0,annual,A-a2485e,True,False,True,False,False
S-b35203,2024-12-23,, Enterprise    ,53.0,10547.0,126564.0,monthly,A-ac85cd,True,False,True,False,False
S-ef4ad8,2024-08-14,,,10.0,490.0,5880.0,annual,A-bcf87c,False,False,False,False,False
S-2dad6b,2024-12-20,,Basic,34.0,646.0,7752.0,monthly,A-104f1a,True,False,False,False,False
S-4c100f,2024-02-24,,enterprise,136.0,27064.0,324768.0,monthly,A-eb7fac,False,False,False,False,False
S-17cfc4,2024-12-01,,Pro,18.0,0.0,0.0,monthly,A-592832,True,False,True,True,False
,2023-11-24,,Basic,34.0,646.0,7752.0,annual,A-86902e,True,False,False,False,False
S-3311b1,2024-08-24,,Pro,69.0,3381.0,40572.0,monthly,A-7cfe77,True,False,False,False,True
S-26e8f0,2024-11-17,, Enterprise    ,,11741.0,,monthly,A-d40bf7,False,False,False,False,False
S-807d87,2024-01-16,,,28.0,5572.0,66864.0,annual,A-69b156,True,False,False,False,False
S-c4aa5f,2024-02-28,,Pro,52.0,2548.0,30576.0,annual,A-ccb686,False,False,False,False,False
S-86c28f,2024-04-02,,Pro,79.0,,46452.0,annual,A-8adedc,True,False,False,False,False
S-d635a2,2024-05-29,,Basic,12.0,228.0,2736.0,annual,A-ff79f2,True,False,False,False,False
S-463525,2024-12-02,,Enterprise,13.0,2587.0,31044.0,annual,A-016043,True,False,False,False,False
S-b2238e,2024-11-16,,Basic,24.0,456.0,,monthly,A-104f1a,True,False,False,False,False
S-d01053,2023-11-12,2024-10-29,Enterprise,36.0,7164.0,85968.0,annual,A-779e4e,True,True,False,False,False
S-b9bbfd,2024-11-13,,Enterprise,36.0,,85968.0,monthly,A-118d55,True,False,False,False,False
S-790762,2024-12-24,,Pro,53.0,2597.0,31164.0,monthly,A-ac85cd,True,False,False,False,False
S-321498,2024-12-25,2024-12-31,Pro,31.0,0.0,0.0,monthly,A-3a7284,True,True,False,True,False
S-8cf2ef,2024-08-29,,Basic,,798.0,9576.0,annual,A-600734,False,False,False,False,False
S-48aa95,2024-03-23,,Enterprise,,1393.0,16716.0,monthly,A-a8b49c,True,False,False,False,False
S-42218c,2024-07-30,,Pro,45.0,2205.0,26460.0,monthly,A-e2cd1b,True,False,False,False,False
S-e6e96f,2024-11-30,,Enterprise,8.0,0.0,0.0,annual,A-cbd1a3,False,False,False,True,False
S-627cfa,2023-09-19,2024-01-04,Pro,53.0,2597.0,31164.0,monthly,A-9bfc9f,True,True,False,False,False
S-47a04b,2024-10-07,,Pro,29.0,0.0,0.0,annual,A-b54c01,True,False,False,True,False
S-2a6eb3,2023-08-27,,,68.0,13532.0,162384.0,monthly,A-80eeb6,True,False,False,False,False
S-c5f3d4,2024-11-22,,Pro,5.0,,0.0,annual,A-9f2731,True,False,False,True,False
S-c3bf1d,2024-03-15,,Pro,9.0,441.0,5292.0,annual,A-55f257,True,False,False,False,False
S-a82441,2024-08-09,,Pro,25.0,1225.0,14700.0,annual,A-4a267b,True,False,False,False,False
S-ccdf41,2024-11-29,,Enterprise,17.0,3383.0,40596.0,monthly,A-94f8c9,True,False,False,False,False
S-3503cb,2024-12-14,,Basic,38.0,722.0,8664.0,monthly,A-c43359,True,False,False,False,False
S-ed32c7,2023-10-24,,Pro,30.0,,17640.0,annual,A-37f969,False,False,False,False,False
S-64bd69,2023-10-04,,Basic,21.0,399.0,4788.0,annual,A-ac9111,True,False,False,False,False
S-abd244,2024-12-05,,Basic,92.0,1748.0,20976.0,monthly,A-66224b,False,False,False,False,False
S-1e83a6,2024-12-29,,Basic,8.0,152.0,1824.0,annual,A-443b7c,True,False,False,False,False
S-e86a94,2024-12-26,,PRO,19.0,931.0,11172.0,monthly,A-443f6f,True,False,False,False,False
S-2480b0,2024-12-27,,,,247.0,2964.0,annual,A-6e08f3,True,False,False,False,False
S-095083,2023-09-27,,Basic,56.0,,12768.0,annual,A-98a59a,True,False,False,False,False
S-07abdd,2023-09-26,,Pro,,1666.0,,annual,A-f19409,True,False,False,False,False
S-c29f3a,2024-09-10,,Pro,24.0,1176.0,14112.0,monthly,A-b7b7b7,False,False,False,False,True
S-b4ac47,2023-10-07,,Pro,,1519.0,18228.0,,A-3b5cd1,False,False,False,False,False
S-2e017b,2023-04-02,2023-04-05,Pro,,245.0,2940.0,,A-432483,True,True,False,False,False
,2024-09-19,,Enterprise,27.0,5373.0,64476.0,annual,A-f3ff05,True,False,False,False,False
S-c24467,2023-07-05,,Basic,50.0,0.0,0.0,monthly,A-e888d1,False,False,False,True,False
S-f7b0e0,2024-11-24,,,92.0,1748.0,20976.0,annual,A-66224b,True,False,False,False,False
S-edeacd,2024-01-01,,Pro,18.0,882.0,10584.0,annual,A-59f724,True,False,False,False,False
S-3d6b69,2024-09-16,,Enterprise,27.0,5373.0,64476.0,annual,A-2446e3,False,False,False,False,False
,2024-10-15,2024-11-07,Pro,14.0,686.0,,annual,A-6a4e2d,True,True,False,False,True
S-ef2a21,2024-11-28,,PRO,36.0,1764.0,21168.0,annual,A-427b69,True,True,False,False,False
S-e052d8,2024-10-26,,Pro,25.0,0.0,0.0,annual,A-4e44e8,True,False,False,True,False
S-2d51ca,2023-12-05,,Pro,32.0,1568.0,,monthly,A-96e141,True,False,False,False,False
S-0921a1,2023-08-02,, Basic    ,22.0,418.0,5016.0,annual,A-ee42db,True,False,False,False,False
S-62c98f,2024-10-27,, Pro    ,35.0,1715.0,20580.0,monthly,A-5a92e7,True,False,False,False,False
,2023-09-20,,Pro,65.0,3185.0,38220.0,annual,A-5a3eb9,True,False,False,False,False
S-3a28a1,2024-07-25,,Enterprise,15.0,2985.0,35820.0,annual,A-b9f5b1,True,False,False,False,False
S-42aaf0,2024-12-31,2024-12-31,,6.0,114.0,1368.0,annual,A-6da850,True,True,False,False,False
S-d02277,2024-06-11,,Enterprise,92.0,18308.0,,monthly,A-05f0e5,True,False,False,False,True
S-72b92f,,,Enterprise,37.0,7363.0,88356.0,,A-bd4708,False,False,False,False,False
S-15609d,2024-08-04,,Basic,41.0,0.0,0.0,monthly,A-94d3da,False,False,False,True,False
S-6d12c1,2024-11-20,,Basic,,209.0,2508.0,monthly,A-d26ab4,True,False,False,False,False
,2024-11-13,,Basic,28.0,532.0,6384.0,annual,A-c42f1f,True,False,False,False,False
S-2d4edf,2023-09-04,,Enterprise,6.0,1194.0,14328.0,annual,A-69fad4,False,False,False,False,False
S-050a91,2024-08-06,,Basic,45.0,855.0,10260.0,annual,A-d27f50,True,False,False,False,False
S-e41457,2024-12-17,,,4.0,796.0,9552.0,annual,A-5f2961,True,False,False,False,False
S-9f2386,2024-03-09,,Enterprise,,2985.0,,annual,A-558c72,True,False,False,False,False
S-e23fd8,,,Enterprise,,0.0,0.0,annual,A-cc98bc,True,False,False,True,False
S-c1056f,2024-10-23,,,21.0,,4788.0,,A-6f8ad2,False,False,False,False,False
S-c4c9ce,2024-11-16,2024-11-22,Enterprise,10.0,1990.0,23880.0,monthly,A-625d0b,True,True,False,False,False
S-dc90ef,2024-07-22,,Pro,17.0,833.0,9996.0,annual,A-bcf87c,True,False,False,False,False
S-fc1114,2024-07-17,2024-10-23,Pro,18.0,882.0,10584.0,annual,A-4c56c9,True,True,False,False,False
S-b95110,2024-12-16,,,25.0,1225.0,14700.0,monthly,A-b07b56,False,False,False,False,False
S-e2e052,2023-11-07,,Pro,41.0,2009.0,24108.0,monthly,A-91e948,True,False,False,False,False
S-0de78a,2024-12-12,,,41.0,779.0,9348.0,annual,A-e4144b,True,False,False,False,False
S-8a37c8,2024-12-09,, Pro    ,8.0,392.0,4704.0,monthly,A-054577,True,False,False,False,False
S-8d6cec,2024-07-05,,Pro,32.0,1568.0,18816.0,annual,A-32fb14,True,False,False,False,True
S-65dd83,2024-11-07,,Pro,36.0,1764.0,21168.0,annual,A-592832,True,False,False,False,False
S-fa7c1a,2024-10-21,,Enterprise,12.0,2388.0,28656.0,monthly,A-df10db,True,False,False,False,False
S-cc964d,2024-11-21,,basic,15.0,0.0,0.0,annual,A-d26ab4,True,False,False,True,False
S-e72beb,2024-10-26,,Pro,70.0,3430.0,41160.0,annual,A-712533,True,False,False,False,True
S-80199e,2024-10-26,,Enterprise,18.0,3582.0,,monthly,A-50bb9f,True,False,False,False,True
S-b6f87e,,,Basic,10.0,190.0,2280.0,annual,A-8b25f2,True,False,False,False,False
S-6129d4,2024-12-26,,Enterprise,13.0,2587.0,31044.0,annual,A-6965e1,True,False,False,False,False
S-7b647e,2024-09-03,,Enterprise,10.0,1990.0,23880.0,monthly,A-d62e02,True,False,True,False,False
S-426f2f,2024-03-08,,Enterprise,,597.0,,annual,A-8145a0,True,False,False,False,False
S-02cde8,2024-11-21,,Enterprise,63.0,12537.0,150444.0,monthly,A-5b4ebb,True,False,False,False,False
S-61a87e,2023-08-14,,Basic,41.0,779.0,9348.0,monthly,A-91e948,True,False,False,False,False
S-5698bd,2023-03-26,,Pro,26.0,1274.0,15288.0,monthly,A-52dd88,False,False,False,False,False
S-702fe2,2024-03-27,,,11.0,,26268.0,monthly,A-d77f4c,True,False,False,False,False
S-3e510d,2024-06-27,,Pro,31.0,1519.0,18228.0,annual,A-50f3f7,True,False,True,False,False
S-ec7c12,2024-12-02,,Enterprise,6.0,1194.0,,monthly,A-cbd1a3,True,False,False,False,False
S-d725da,2024-02-15,,Pro,22.0,1078.0,12936.0,annual,A-f17767,True,False,False,False,False
S-c84c8d,2024-08-18,,,92.0,0.0,0.0,annual,A-7988d1,True,False,False,True,False
S-049328,,,Pro,55.0,2695.0,32340.0,monthly,A-39b19f,True,False,False,False,False
S-d9ad28,2024-04-28,,Pro,24.0,1176.0,14112.0,monthly,A-4f18f0,False,False,False,False,False
S-eec041,2024-12-22,,Basic,38.0,722.0,8664.0,monthly,A-c43359,True,False,False,False,True
S-a554da,2024-04-09,2024-07-23,Enterprise,17.0,3383.0,40596.0,annual,A-712f1c,True,True,False,False,False
S-2ccc04,2024-10-18,,Enterprise,11.0,2189.0,26268.0,monthly,A-9a532a,True,False,False,False,False
,2024-12-28,2024-12-28,Enterprise,17.0,3383.0,40596.0,annual,A-db5e9e,True,True,True,False,False
S-d3613b,2023-11-27,,Enterprise,19.0,0.0,0.0,monthly,A-6f50ae,True,False,False,True,False
S-e27a20,2024-12-28,,,,247.0,2964.0,monthly,A-ffc04f,True,False,False,False,False
,2024-08-10,,Enterprise,3.0,,7164.0,annual,A-029f69,True,False,False,False,False
S-9686c6,2024-05-31,2024-09-25,Pro,,1617.0,19404.0,annual,A-eb2fdc,False,True,False,False,False
S-9b1f0e,2024-07-16,,Pro,2.0,98.0,1176.0,annual,A-e83938,True,False,False,False,True
S-3445f5,2023-10-15,,Basic,45.0,855.0,10260.0,annual,A-7f6b86,False,False,False,False,False
S-f6e14c,2024-12-15,,Enterprise,28.0,5572.0,,annual,A-8bde0c,True,False,False,False,False
S-94cfff,2024-04-16,2024-05-18,Pro,,0.0,0.0,annual,A-439b2f,True,True,False,True,False
S-ceb9bd,2024-11-12,,Pro,20.0,980.0,11760.0,,A-7da956,True,False,False,False,False
S-2c270f,2024-08-02,,Enterprise,28.0,,66864.0,annual,A-9f9299,False,False,False,False,False
S-baba71,2024-05-03,,Enterprise,10.0,1990.0,23880.0,monthly,A-8b25f2,True,False,False,False,False
S-d33d84,2024-04-01,,Enterprise,3.0,597.0,7164.0,annual,A-31ab9a,True,False,False,False,False
S-c1012c,,,Enterprise,24.0,4776.0,,monthly,A-b7b7b7,True,False,False,False,False
S-42af3d,,,Enterprise,28.0,5572.0,66864.0,annual,A-40de06,True,False,False,False,False
S-d4cc9b,2023-10-03,,Pro,54.0,2646.0,31752.0,annual,A-10b8f2,True,False,False,False,False
S-1351ac,2024-07-27,,Enterprise,45.0,0.0,0.0,monthly,A-0cc442,True,False,False,True,False
S-753a0a,2024-06-15,,Enterprise,28.0,5572.0,,annual,A-ad64c6,False,False,False,False,False
,2024-11-07,,Pro,22.0,1078.0,12936.0,annual,A-42b791,True,False,False,False,False
S-85eb8f,2024-01-29,,Enterprise,22.0,4378.0,52536.0,monthly,A-59f724,True,False,False,False,False
S-e6f639,2023-12-02,,Pro,30.0,1470.0,17640.0,monthly,A-37f969,True,False,False,False,False
S-85ba19,,,Enterprise,13.0,2587.0,31044.0,monthly,A-6965e1,True,False,False,False,True
S-a14f63,2024-02-04,, Enterprise    ,40.0,7960.0,95520.0,monthly,A-e1b9cd,True,False,True,False,False
S-f80ef5,2024-03-22,,Basic,5.0,0.0,0.0,annual,A-e51ec7,True,False,False,True,False
S-ed4e09,2024-02-26,,Pro,44.0,2156.0,,annual,A-e43bf7,True,False,False,False,True
S-f49e0b,,2024-03-21,Pro,,2205.0,26460.0,annual,A-7f6b86,True,True,False,False,True
S-22be2c,2024-12-15,,Enterprise,49.0,9751.0,117012.0,monthly,A-35083d,True,False,False,False,False
S-6587d8,2024-04-18,,Enterprise,27.0,5373.0,64476.0,monthly,A-2446e3,False,False,False,False,False
S-44fba6,2024-12-22,,Enterprise,7.0,0.0,,annual,A-82d8a6,True,False,False,True,False
S-f14c84,2024-06-11,,Basic,18.0,0.0,0.0,monthly,A-fa2041,True,False,False,True,False
S-f243c1,2024-03-12,2024-12-28,Pro,14.0,0.0,0.0,annual,A-e888d1,True,True,False,True,False
S-ca454e,2024-12-14,,,37.0,7363.0,88356.0,monthly,A-9174e0,True,False,False,False,False
S-3e8283,2024-04-29,,,24.0,1176.0,14112.0,annual,A-940b8b,False,False,False,False,True
S-70ae65,2024-05-23,,Pro,63.0,3087.0,37044.0,monthly,A-df1e44,True,False,False,False,True
S-f615d2,2024-10-23,,Pro,18.0,882.0,10584.0,monthly,A-0a282f,True,False,False,False,True
S-a8f236,2024-03-17,,Enterprise,14.0,2786.0,33432.0,monthly,A-855a48,False,False,False,False,False
S-684751,2024-12-31,,,17.0,323.0,3876.0,monthly,A-86cdb4,True,False,False,False,False
S-4d9635,2024-08-05,,Enterprise,22.0,4378.0,52536.0,annual,A-dcc3f1,True,False,False,False,False
S-43c489,2024-08-27,,Pro,32.0,1568.0,18816.0,annual,A-c222ab,True,False,False,False,False
S-a346d6,2024-08-31,2024-09-25,Enterprise,19.0,3781.0,45372.0,annual,A-0a282f,True,True,False,False,False
S-47ce2d,2023-02-06,,pro,37.0,1813.0,21756.0,monthly,A-d792a6,True,False,False,False,False
S-b4212b,2023-05-12,2024-01-21, Enterprise    ,17.0,3383.0,40596.0,monthly,A-10b8da,True,True,False,False,True
,2024-09-28,,Pro,26.0,1274.0,15288.0,monthly,A-d82ef9,True,False,True,False,False
S-60b7c7,2024-05-02,,Enterprise,23.0,4577.0,54924.0,annual,A-02fac6,False,False,False,False,False
S-3e54f5,2023-12-12,,Basic,17.0,323.0,3876.0,annual,A-157070,True,False,False,False,False
S-e32789,2024-10-13,,Pro,53.0,2597.0,31164.0,annual,A-ac85cd,True,False,True,False,False
S-6f398a,2023-11-13,,Pro,5.0,245.0,2940.0,annual,A-8ed5dd,True,False,False,False,False
S-ccc0fe,2024-11-28,,Basic,29.0,,6612.0,monthly,A-1619f8,True,False,False,False,False
S-1dd0ad,2024-11-11,,Basic,53.0,,12084.0,monthly,A-ac85cd,True,False,False,False,True
S-52385a,2024-11-13,,Basic,3.0,57.0,684.0,monthly,A-0aaf6e,True,False,False,False,False
S-26a630,2024-03-23,,Enterprise,,3184.0,38208.0,monthly,A-5247b3,True,False,False,False,False
S-904784,2024-09-20,,Enterprise,20.0,0.0,0.0,monthly,A-9badbd,False,False,False,True,False
S-80a6a6,2024-12-07,,enterprise,3.0,597.0,7164.0,annual,A-4437e4,True,False,False,False,False
S-d2d423,2024-08-12,,Enterprise,20.0,3980.0,47760.0,monthly,A-72799b,True,False,False,False,False
S-bdac36,,,Enterprise,19.0,3781.0,45372.0,monthly,A-443f6f,False,False,False,False,False
S-a68f4f,2023-06-04,,,41.0,0.0,0.0,monthly,A-2ebb4b,True,False,False,True,False
S-eb84b1,2024-08-24,,,9.0,441.0,5292.0,monthly,A-05d3b3,False,False,False,False,False
S-c9b181,2024-10-08,,Pro,28.0,1372.0,16464.0,monthly,A-443b7c,True,False,False,False,True
S-2e55e6,2024-12-20,,Basic,35.0,665.0,7980.0,annual,A-f19409,False,False,False,False,False
S-863c87,2023-07-05,,,70.0,13930.0,167160.0,annual,A-e43bf7,True,False,False,False,True
S-7564c5,2024-09-12,,,17.0,833.0,9996.0,monthly,A-96215d,False,False,False,False,False
S-8a9db8,2024-11-30,2024-12-07,Enterprise,8.0,1592.0,19104.0,annual,A-474ad4,True,True,False,False,False
S-200752,2024-09-17,,Pro,20.0,980.0,11760.0,monthly,A-4d1e75,False,False,False,False,True
S-74e211,2024-07-15,,Pro,14.0,686.0,8232.0,monthly,A-3d957b,False,False,False,False,True
S-2aadef,2024-11-16,,Pro,29.0,1421.0,,annual,A-1619f8,True,False,False,False,False
S-fdc415,2023-08-10,,Enterprise,30.0,5970.0,71640.0,annual,A-726cfa,True,False,False,False,False
S-c03f87,,,Enterprise,19.0,3781.0,45372.0,annual,A-6f50ae,True,False,False,False,False
S-a245f6,2023-12-28,,Basic,34.0,646.0,7752.0,,A-86902e,True,False,False,False,False
S-a1cc61,2024-07-04,,Basic,35.0,665.0,7980.0,annual,A-bc4d48,True,False,False,False,False
S-9b96c2,2024-05-13,,,44.0,8756.0,105072.0,monthly,A-02cd81,True,False,False,False,False
,2024-05-16,,Pro,33.0,0.0,0.0,monthly,A-cb5333,True,False,False,True,False
S-f965de,2024-10-20,2024-12-18,Pro,64.0,0.0,0.0,monthly,A-ab438f,True,True,False,True,True
S-abff7d,2024-06-26,,Basic,20.0,0.0,0.0,annual,A-94f8c9,True,False,False,True,False
S-791c64,2024-11-07,,Pro,16.0,0.0,0.0,annual,A-a1b80b,True,False,False,True,False
S-7b7be8,2024-07-08,,Basic,91.0,1729.0,20748.0,monthly,A-d42431,True,False,False,False,False
,2024-11-13,,Enterprise,35.0,0.0,0.0,monthly,A-ce550d,True,False,False,True,False
S-938e4e,2024-06-02,,Pro,23.0,,0.0,,A-794a0b,False,False,False,True,False
S-1f3254,2024-12-29,,Basic,18.0,342.0,4104.0,annual,A-4c56c9,True,False,False,False,False
S-2c4909,2024-05-10,,Basic,13.0,,2964.0,monthly,A-659280,False,False,False,False,False
S-e143c9,2024-12-01,,Pro,50.0,2450.0,29400.0,annual,A-bd4513,True,False,False,False,False
S-c3213f,2024-08-02,,Enterprise,41.0,,97908.0,annual,A-1d5444,False,False,False,False,False
S-102053,2024-04-10,,Enterprise,6.0,1194.0,14328.0,monthly,A-4e0e85,True,False,False,False,False
S-43c2e3,2024-08-11,,Enterprise,35.0,6965.0,,monthly,A-6f8ad2,True,False,False,False,True
S-a2b83d,2024-07-26,,Basic,23.0,437.0,5244.0,annual,A-cc8c8f,True,False,False,False,False
S-b6793d,2024-07-19,,Pro,22.0,1078.0,12936.0,,A-6f50ae,False,False,False,False,False
,2024-10-02,,Pro,47.0,2303.0,27636.0,monthly,A-f25509,True,False,False,False,False
S-260e48,2023-07-16,,Pro,10.0,490.0,5880.0,annual,A-7f4db3,True,False,False,False,False
S-e98296,2024-10-22,,pro,16.0,784.0,9408.0,monthly,A-6f8ad2,True,False,True,False,False
S-7d55dc,2024-09-01,,Enterprise,30.0,5970.0,71640.0,annual,A-08e34e,True,False,False,False,False
S-d26ff6,2024-12-01,,Enterprise,26.0,5174.0,62088.0,monthly,A-a0ca4e,True,False,False,False,False
S-ba8c46,2024-10-16,,Pro,18.0,882.0,10584.0,monthly,A-9f0b68,True,False,False,False,True
S-992c2a,2024-08-11,,Enterprise,26.0,0.0,,monthly,A-d922bf,True,False,False,True,False
S-19f899,2024-05-01,,Enterprise,11.0,2189.0,26268.0,annual,A-331424,False,False,False,False,False
S-b95751,2024-04-24,,BASIC,44.0,0.0,0.0,monthly,A-02cd81,True,False,False,True,False
