,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
340,U-94bb68,S-a09e70,2024-02-02,feature_15,13.0,1183.0,0.0,False
341,U-a1fb43,S-1a9fb7,2023-08-17,feature_35,,5680.0,0.0,False
342,U-462FDE,S-e98121,2023-02-19,feature_14,11.0,3388.0,,False
343,,,,feature_27,13.0,,0.0,False
344,U-71cb0c,S-4a8fda,2023-02-04,feature_16,6.0,,1.0,False
345,U-22Edbf,S-875645, 2024-04-13    ,feature_19,5.0,960.0,0.0,False
346,U-c89f69,S-f93185,2024-02-21,feature_14,5.0,,2.0,False
347, U-0d1327    ,S-9c4bcd,,feature_15,15.0,6990.0,2.0,True
348,,S-1c06f3, 2024-03-01    ,feature_33,9.0,3690.0,1.0,
349,U-874edd,,2023-01-29,feature_3,12.0,6840.0,0.0,
350,U-b73d27,S-19edee,2024-12-28,feature_10,9.0,5283.0,0.0,False
351,U-f50dcc,S-27ab7f,2024-01-26,feature_38,15.0,840.0,0.0,False
352,U-cd7803,S-573f93,2024-10-31,feature_6,,4024.0,,
353,U-4784a2,S-3909f9,2023-10-20,feature_5,7.0,3367.0,3.0,True
354,U-226ffe,S-eccbe0,2023-07-12,feature_3,8.0,2512.0,0.0,False
355,U-3d35fa,S-01daf5,2023-11-23,,8.0,1304.0,0.0,False
356,U-69e435,S-d232ad,2024-07-03,feature_24,7.0,,1.0,False
357,U-432eac,,2023-06-15,feature_36,8.0,2336.0,0.0,False
358,U-64db53,S-1eba7d,2024-02-05,feature_22,7.0,1330.0,0.0,False
359,U-6a7350,S-8d4b81,2023-12-11,feature_11,14.0,2912.0,0.0,True
360,U-cb6db1,S-9af385,2023-05-17,feature_34,9.0,1449.0,2.0,False
361,U-5ee499,S-7dab19,2023-01-10,feature_9,,147.0,1.0,False
362,U-f4e558,S-cdc347,2023-12-05,feature_26,12.0,7104.0,0.0,False
363,U-146e07,S-15a058,2023-08-09,feature_14,10.0,150.0,1.0,False
364,U-1c6d46,S-cd4dcd,2023-01-23,feature_15,6.0,1242.0,,False
365,,S-1bbdb1,2024-02-23,feature_30,10.0,4560.0,0.0,False
366,U-E008F9,S-ab63e3, 2024-12-09    ,feature_8,21.0,9303.0,,False
367,U-6c7c27,S-374511,2024-01-09,feature_1,9.0,4077.0,2.0,True
368,u-fb2e12,S-1f93cd,2023-05-26,feature_31,11.0,3960.0,0.0,False
369,U-7b5b31,S-0b2faf,2023-09-13,feature_4,8.0,1456.0,0.0,False
370,U-1de9bd,S-89e27e,2024-10-19,feature_24,12.0,2640.0,1.0,False
371,U-ecec8d,S-52385a,2023-03-22,feature_12,4.0,964.0,0.0,False
372,U-dac981,S-b7ef4c,2024-07-23,feature_17,5.0,2520.0,2.0,False
373,U-e69aab,S-084f4a,2023-08-29,feature_2,12.0,2712.0,0.0,False
374,U-58fa3f,S-704cf3,2023-05-15,feature_3,7.0,945.0,0.0,False
375,U-ffa2b1,S-27e9ad,2023-10-31,feature_30,14.0,1036.0,0.0,False
376,U-b1ebc3,S-5d8b88,2023-01-17,feature_6,,5170.0,,False
377, U-70bd43    ,S-9a44ec,2023-06-17,feature_9,16.0,4864.0,0.0,True
378,U-02fe1f,S-1351ac,2024-01-18,feature_4,10.0,4540.0,2.0,False
379,U-FE58EB,S-0eff34,2023-09-23,feature_35,7.0,3346.0,0.0,False
380,U-a60664,S-cac22d,2024-05-02,feature_32,15.0,4995.0,0.0,False
381,U-fb470f,S-b7f657,2024-02-28,feature_7,7.0,1344.0,0.0,False
382,u-4be20c,S-e83351,2023-02-21,feature_25,11.0,4103.0,0.0,
383,U-1882b5,S-f5df4a,2023-08-21,feature_35,11.0,5016.0,0.0,False
384,U-6a11b1,S-fa05d7,2024-11-24,feature_31,12.0,1872.0,1.0,False
385,U-e65720,S-16be20,2024-06-01,,8.0,1512.0,0.0,False
386,U-7e829d,S-1acdd2,2023-11-21,feature_39,9.0,414.0,0.0,False
387,U-4ed6cf,S-4b005c,2024-12-05,feature_22,11.0,4389.0,0.0,False
388,U-b10aad,S-526874,2024-06-30,feature_19,,3710.0,0.0,False
389,,S-6696a0,2023-05-31,feature_16,10.0,5020.0,0.0,False
390,U-4b27e6,S-9f123c,2024-10-04,feature_13,16.0,7472.0,0.0,False
391,U-e971cc,S-cfbb85,2023-03-20,feature_12,10.0,1070.0,0.0,False
392,U-F1A04A,S-e1ee60,2023-03-28,feature_6,18.0,954.0,1.0,False
393,U-6dc7b1,S-c192eb,2024-06-27,feature_30,9.0,4770.0,,False
394,U-7459a1,S-3503cb,2023-08-30,feature_23,,6281.0,0.0,False
395,U-6302f1,S-e4cb85,2024-09-20,feature_4,14.0,,0.0,False
396,U-1636df,S-cfb246,2023-02-20,feature_32,6.0,1818.0,0.0,False
397,,S-ff78bf,2024-10-06,feature_15,9.0,,0.0,False
398,U-831361,S-c23126,2023-04-17,feature_38,8.0,,3.0,False
399,u-ed2d17,S-fe25ff, 2023-07-02    ,feature_39,6.0,1980.0,0.0,False
400,U-04de68,S-7730b1,2024-05-20,,7.0,1267.0,1.0,False
401,U-a29711,S-f86bcf,2023-05-26,feature_32,2.0,804.0,0.0,False
402,U-42a17f,S-cd13b5,2023-09-13,feature_15,8.0,4600.0,0.0,False
403,U-e0f2a6,S-cfb246,2023-07-06,feature_11,,208.0,1.0,False
404,U-e30229,S-ce887e,2023-10-24,feature_10,6.0,912.0,0.0,
405,U-d2d27e,,2024-01-20,feature_12,5.0,1950.0,0.0,True
406,,S-a3300f,2024-12-02,feature_17,,5148.0,0.0,False
407,U-35a3bd,S-5de79e,2023-07-19,feature_1,9.0,5013.0,3.0,
408,U-7e1630,S-c5a75d,2023-07-27,feature_19,10.0,3060.0,0.0,False
409, U-0c9657    ,S-798707,2024-03-29,feature_2,,3487.0,0.0,False
410,U-2d6696,S-bbff6f,2024-06-15,feature_32,15.0,7875.0,0.0,False
411,U-ad4e3c,S-306a99,,feature_22,5.0,85.0,0.0,False
412, U-ac8968    ,,2024-04-20,,11.0,1925.0,2.0,False
413,U-21d564,S-a1d6ad,2024-01-19,feature_40,9.0,3519.0,,False
414,U-5a7745,S-fd8bb6,2024-12-01,feature_23,10.0,780.0,0.0,True
415,,S-bc66af,2023-07-14,feature_29,9.0,4617.0,0.0,False
416,U-9129a3,S-3c853b,2024-09-30,feature_12,11.0,4521.0,1.0,True
417,U-D9F014,S-041553,,feature_14,7.0,1176.0,0.0,False
418,U-e7149a,S-f8d74d,2023-11-21,feature_27,10.0,2430.0,0.0,False
419,U-f87f2e,,2023-07-09,feature_29,9.0,4626.0,0.0,False
420,U-992a65,S-0fcf7d,2023-11-23,feature_11,11.0,,0.0,False
421,U-455Afa,S-06770c,2024-08-03,feature_10,6.0,132.0,5.0,False
422,U-900110,S-e9a159,2023-03-24,feature_26,12.0,4344.0,0.0,False
423,u-6001b1,S-dec1fb,2023-03-27,feature_10,11.0,1562.0,0.0,True
424,,S-2573e4,,feature_24,10.0,5910.0,0.0,False
425,U-8d27c2,S-aa5f00,2023-06-04,feature_38,7.0,2079.0,0.0,False
426,U-856474,S-f6b264,2023-03-15,feature_21,9.0,3825.0,0.0,False
427,,S-f4d491,,feature_10,6.0,1980.0,0.0,False
428,,S-869bba,2024-11-11,feature_38,13.0,5408.0,0.0,False
429,U-e7fee3,S-be53ea,2024-03-22,feature_16,,6706.0,0.0,False
430,U-d169af,S-fa05d7,,feature_27,11.0,1991.0,0.0,False
431,U-43c5b0,S-f4335b,2024-11-11,,,,0.0,False
432,U-da7d36,S-fe0bc0,2024-01-22,feature_5,10.0,3480.0,0.0,True
433,U-18477b,S-39539d,2024-09-30,feature_33,11.0,,0.0,
434,U-96bb4d,S-3e0c24,2023-12-14,feature_7,2.0,408.0,0.0,False
435,U-361bb4,S-f5bef8,2023-04-20,feature_15,12.0,6672.0,,False
436,U-b1cfee,S-321498,2023-02-14,feature_18,,3552.0,1.0,False
437,U-8520e8,S-15a897,2023-08-18,feature_11,10.0,700.0,0.0,False
438,U-ae779f,S-4e3e04,2023-07-01,feature_10,13.0,1313.0,0.0,False
439,U-66e498,S-5521a1,2023-03-20,,12.0,3696.0,0.0,False
440,U-271850,S-9fae95,2024-11-09,feature_8,,3088.0,,False
441,U-b1c64c,S-4f8c90,2023-06-07,feature_28,11.0,6171.0,0.0,False
442,U-2d674c,S-d74733,2024-07-02,feature_32,9.0,3744.0,0.0,False
443,U-2e9c41,S-50334b,2023-01-09,feature_7,16.0,1872.0,0.0,False
444,U-391d94,S-59778a,2023-12-01,feature_17,15.0,8610.0,2.0,False
445,U-a04fab,S-6d4050,,feature_25,10.0,3210.0,0.0,False
446,,S-21b68e,2023-05-17,feature_1,11.0,528.0,0.0,False
447,u-859a25,S-e874c1, 2023-07-01    ,feature_37,14.0,7266.0,0.0,False
448,U-a4f462,S-a01d87,2024-03-28,feature_34,14.0,6944.0,1.0,False
449,U-3700f4,S-1dfa14,2023-11-18,feature_34,8.0,2720.0,0.0,True
450,U-89263b,S-7fa78f,2024-10-15,feature_26,13.0,3809.0,2.0,True
451, U-42e85d    ,S-ac3a32,2023-11-15,feature_8,10.0,4500.0,0.0,False
452,U-4105c8,S-31ac79,2023-08-11,feature_19,14.0,2646.0,0.0,False
453,U-c6c5b4,S-25b756,2024-09-17,feature_10,,4961.0,0.0,False
454,U-523ad7,S-556071,2023-07-03,feature_5,6.0,1212.0,0.0,False
455,U-bf1b83,S-567afa,2023-01-18,feature_20,12.0,840.0,0.0,False
456,U-ff7801,,2023-10-19,feature_11,12.0,3168.0,1.0,
457,U-92883b,S-398291,2023-08-11,feature_8,11.0,,0.0,True
458,U-0351b2,S-dcae52,2024-06-07,feature_37,6.0,714.0,0.0,False
459,U-cd1e52,S-418b7c,2024-04-27,feature_40,8.0,3696.0,0.0,False
460,U-1edd34,S-5bc277,2024-02-21,feature_38,13.0,3757.0,0.0,False
461,U-4D6D7E,S-16f4a2,2024-12-08,feature_34,9.0,927.0,0.0,False
462,U-32a3b2,S-0b7de7,2024-06-10,feature_13,8.0,944.0,3.0,True
463,u-9fef3d,S-f94b9b,,feature_4,9.0,2061.0,0.0,False
464,U-ae5eda,S-c0d979,2024-03-08,feature_27,11.0,286.0,0.0,False
465,U-e5c767,S-f9df40,2024-12-24,feature_1,,544.0,4.0,True
466,u-2dc5ec,S-99fbf7,2023-12-23,,11.0,1870.0,0.0,False
467,U-f30c30,S-648618,2023-12-11,feature_13,4.0,2248.0,,False
468,U-33ebe1,S-c18476,2023-07-13,feature_7,22.0,176.0,0.0,False
469,U-aaa922,S-0586ad,2024-10-08,feature_3,,3390.0,2.0,False
470,U-70e4b6,S-8c41e8,2023-10-04,feature_16,10.0,5470.0,0.0,False
471,U-df3e80,S-47cfb3,2024-07-17,feature_1,12.0,4416.0,0.0,False
472,U-0a7851,S-00fb6e,2024-12-06,feature_11,8.0,3456.0,0.0,False
473,U-8d8149,S-5aff5f,2024-11-06,feature_37,9.0,612.0,2.0,False
474,U-4e1e0b,S-2c4909,2024-04-06,feature_26,10.0,5510.0,0.0,True
475,U-f572be,S-05aaef,2023-06-17,feature_30,11.0,4961.0,2.0,
476,U-2d992a,S-89c6dc,2023-08-21,feature_12,11.0,6314.0,2.0,False
477,U-8bf3e9,S-905752,2024-05-28,feature_40,7.0,2793.0,2.0,False
478,U-1bc148,S-1a5fa7,2023-08-08,,13.0,5486.0,0.0,False
479,U-39b9a6,S-d111f5,2024-06-01,feature_22,8.0,,0.0,True
480,,S-b48787,2024-02-17,feature_12,2.0,824.0,2.0,False
481,U-Dad005,S-d64e41,2023-04-18,feature_16,14.0,6286.0,0.0,False
482,U-144775,S-d56a2c,2023-11-09,feature_7,6.0,30.0,0.0,False
483,U-c5f767,S-96383d,2023-07-14,feature_10,15.0,7830.0,0.0,False
484,U-70721e,S-972512,2023-07-25,feature_15,12.0,1932.0,2.0,False
485,,S-78ba09, 2024-11-20    ,feature_35,11.0,5775.0,0.0,False
486,U-8576ff,S-d4a76b,2023-12-24,feature_12,8.0,3816.0,0.0,False
487,U-83493d,S-fcb954,2023-03-06,feature_34,8.0,,0.0,False
488,U-886ee6,S-ce9977,2024-12-26,feature_2,8.0,3360.0,3.0,False
489,U-41b7cb,S-f4a3ac,2024-05-19,feature_25,4.0,408.0,0.0,False
490,u-c0693e,S-c64e87,2024-03-08,feature_24,6.0,,2.0,False
491,U-6a91d3,S-6d96c9,2023-01-07,feature_35,10.0,5400.0,0.0,False
492,U-c65bb0,S-a0ba0c,2024-10-31,feature_18,12.0,3096.0,1.0,
493,U-a532b8,S-e4ba87,2024-09-28,feature_9,4.0,1932.0,1.0,False
494,,S-155934,2024-03-31,feature_27,14.0,1736.0,2.0,False
495,U-ae1eca,S-9b8167,2024-05-30,feature_8,9.0,3285.0,0.0,False
496,U-99B30E,S-4eabfc,2024-03-05,feature_38,6.0,3306.0,0.0,False
497,U-bdd096,S-991f61,2024-07-08,feature_20,8.0,2904.0,1.0,True
498,U-810bb3,S-6fde5e,2023-07-02,feature_2,11.0,1749.0,3.0,False
499,U-08dae2,S-de6767,2024-01-21,feature_24,9.0,3717.0,0.0,False
500,U-6f2066,S-b33593,2024-01-29,feature_11,9.0,3303.0,1.0,False
501,U-51a8ed,S-f553b5,2023-04-07,feature_9,15.0,5040.0,0.0,False
502,U-3a0ef7,S-ea8479,2023-07-29,feature_20,10.0,5240.0,0.0,False
503,U-a2d24a,S-78cb5f,2024-08-02,feature_11,8.0,2848.0,0.0,False
504,U-e4ee36,S-2ecaea,2023-08-17,feature_39,11.0,3124.0,0.0,False
505,U-c763d0,,2024-10-05,feature_1,9.0,4140.0,0.0,False
506,U-ff221f,S-50334b,2023-05-20,feature_38,7.0,196.0,0.0,False
507,U-2c1c78,S-fbc35d,2023-10-02,feature_31,15.0,2265.0,2.0,True
508,U-6798b6,S-f1cc81,2024-03-09,feature_38,9.0,2844.0,0.0,False
509,U-df3b98,,2024-03-24,feature_37,,6970.0,0.0,False
510,U-2cca50,S-2a73e2,2023-01-23,feature_36,,144.0,0.0,False
511,U-236afd,S-26bc22,2024-09-01,feature_30,,3828.0,0.0,False
512,U-f8c623,S-9ac7cb,2023-09-19,feature_36,8.0,2920.0,0.0,False
513,U-227149,S-bb84b1,2023-10-19,feature_26,8.0,2296.0,0.0,False
514,U-8050a9,S-631547,2024-06-05,feature_13,10.0,5210.0,1.0,False
515,U-2f0db0,S-d9f518,2023-04-26,,7.0,3346.0,1.0,False
516,u-1f7fbb,S-b152d6, 2023-10-23    ,feature_30,5.0,2680.0,,False
517,U-fab583,S-8a50a0,2023-07-31,feature_26,6.0,,2.0,False
518,,S-82348a,2024-06-30,,12.0,4728.0,0.0,False
519,U-0e3483,S-0c91c4,2024-08-21,feature_35,14.0,462.0,0.0,False
520,U-662254,S-3c072b,2023-10-24,feature_21,8.0,120.0,0.0,True
521,U-02fc87,S-c7b793,2023-06-20,feature_33,11.0,4488.0,0.0,True
522,U-7FAFB6,S-82db05, 2023-12-01    ,feature_11,12.0,1512.0,0.0,False
523,U-de8c45,S-4c5456,2023-06-17,feature_26,15.0,2205.0,2.0,False
524,U-396970,S-ff4611,2023-02-10,feature_26,8.0,3312.0,1.0,False
525,U-3e9dd8,S-1d661c,2024-07-20,feature_39,13.0,871.0,1.0,False
526,U-ed5130,S-fc9cc3,2024-07-11,feature_12,10.0,2820.0,0.0,False
527,U-465ff9,S-9ee11d,2023-09-16,feature_23,6.0,3222.0,1.0,False
528,U-d2f554,S-fd04d6,2023-08-15,feature_1,10.0,5740.0,0.0,False
529,U-3e680e,S-1f9da0,2024-08-09,,14.0,2786.0,1.0,False
530,,S-47a04b,,feature_31,13.0,,0.0,False
531,U-4024fd,S-3df6ee,2024-07-18,feature_16,10.0,4900.0,0.0,False
532,U-718a71,S-05ad41,2023-04-19,feature_36,,5760.0,0.0,False
533,,S-e4cb85,2023-08-31,feature_1,,,2.0,False
534,,S-f9f7af,2024-01-15,feature_1,16.0,848.0,0.0,False
535,U-3d18f4,,2023-08-06,feature_3,,1790.0,0.0,False
536,U-efe0d4,S-cd6bb6,2024-11-26,feature_26,,,0.0,False
537,U-056e95,,2024-09-02,feature_23,,2556.0,0.0,False
538,U-29fd78,S-cf6ec1,2024-01-02,feature_25,11.0,3344.0,0.0,False
539,U-57f749,,2024-07-25,feature_17,9.0,,0.0,False
540,U-5d959c,S-921f19,,feature_35,9.0,2754.0,0.0,False
541,U-9464eb,S-c0d979,2024-04-04,feature_37,6.0,348.0,0.0,False
542,U-528931,S-67595c,2024-05-06,feature_2,9.0,1134.0,0.0,False
543,U-9563e0,S-59778a,,feature_11,6.0,2574.0,0.0,False
544,U-e8080c,S-763384,2023-02-01,feature_8,11.0,2343.0,0.0,False
545,U-817115,S-23ba41,2024-01-17,feature_8,14.0,742.0,0.0,False
546,,S-70d15d,,feature_19,,1575.0,0.0,False
547,U-37ca3e,S-b37b2a,2023-05-15,feature_39,10.0,490.0,0.0,
548,U-e3a441,S-30c045,2024-05-10,feature_18,6.0,2136.0,0.0,True
549,U-6f8360,S-3d7bed,2024-07-26,feature_26,11.0,4268.0,1.0,False
550,U-b4955e,S-d841e4,2023-11-05,feature_3,13.0,5083.0,1.0,False
551,U-ec63ad,,2023-05-10,,,4032.0,0.0,False
552,U-50b109,S-a83bf1,2024-09-17,feature_39,5.0,2255.0,1.0,False
553,U-3ba5b5,S-0146f6,,,6.0,2640.0,0.0,False
554,U-3be137,S-a405f7,2023-07-08,feature_12,14.0,1848.0,,False
555,U-be3de7,S-6ca9be,,feature_22,12.0,2952.0,0.0,True
556,U-5defa4,S-f762a3,2024-10-12,feature_19,9.0,4095.0,1.0,False
557,U-873e14,S-02c3e7,2023-09-22,feature_32,11.0,3509.0,1.0,False
558,U-ae8442,S-f74e00,2024-02-03,feature_20,9.0,5031.0,0.0,False
559,,S-cd0f21,2024-12-02,feature_21,9.0,3474.0,2.0,False
560,U-fa7f1b,S-46a7eb,2023-08-17,feature_39,12.0,5424.0,0.0,False
561,U-9194C6,S-0d86a4,,feature_7,7.0,1694.0,0.0,False
562,U-1234a8,S-eef0cd,2023-08-19,feature_21,9.0,,0.0,False
563,U-7c395f,S-505f35,,feature_9,15.0,4485.0,0.0,False
564,U-f04580,S-52699f,2023-12-23,feature_14,7.0,763.0,,False
565,U-598036,S-3503b4,2024-12-19,feature_39,9.0,558.0,0.0,False
566,U-bf70b4,S-b3bd43,,feature_26,7.0,945.0,0.0,True
567,,,2023-04-04,feature_5,6.0,2928.0,,False
568,U-69A6BE,S-a7360b,2024-10-17,feature_10,14.0,6706.0,0.0,False
569,U-267cb6,S-a36281,2023-06-10,feature_28,11.0,3102.0,0.0,True
570,U-cc0a8b,S-da9362,2024-10-19,feature_35,10.0,2570.0,2.0,False
571,U-465daa,S-632337,2024-07-23,feature_21,11.0,3663.0,3.0,False
572,U-e1bc8a,S-5aaf6f,2023-11-29,feature_11,11.0,2090.0,1.0,False
573,U-b62c70,S-d1dbf7,2024-11-15,feature_20,8.0,1432.0,0.0,False
574,u-2a662b,S-d8c527,,feature_21,10.0,1080.0,0.0,False
575,U-48458b,S-53b07a,2023-04-29,feature_33,8.0,2720.0,0.0,False
576,U-367c9c,S-70b655,2024-01-13,feature_40,13.0,1183.0,1.0,
577,U-5f5d17,S-6bdda7,2023-03-10,feature_4,9.0,3141.0,0.0,False
578,U-635a85,,2024-06-25,feature_4,12.0,4512.0,0.0,False
579,U-2429d3,S-5178de,2024-09-05,feature_6,12.0,3228.0,0.0,False
580,U-ea0e0f,S-ea8479,2024-04-10,feature_20,15.0,4200.0,0.0,False
581,U-d6a819,S-e81358,2023-08-24,feature_24,11.0,2464.0,0.0,False
582,U-0a3df9,S-fbee8e,2023-05-25,,10.0,4530.0,,False
583,U-138a2c,,2023-10-30,feature_8,7.0,3339.0,0.0,False
584,U-143f25,S-cfcd07,2023-12-31,feature_38,10.0,3120.0,0.0,False
585,U-274cd5,S-73cd99,2024-04-15,feature_13,11.0,,0.0,False
586,U-bf3502,S-ea71b5,2024-09-09,feature_14,9.0,378.0,0.0,True
587,,S-dacc80,2023-08-25,feature_32,9.0,4743.0,0.0,False
588,U-7e76cb,,2023-02-01,feature_15,8.0,1632.0,0.0,True
589,U-168352,S-52b9a9,,feature_14,11.0,4796.0,,
590,U-3B983E,S-8e719f,,feature_13,5.0,1250.0,0.0,False
591,u-977d9e,S-79e254,,feature_12,8.0,3536.0,1.0,False
592,U-0701df,S-682d28,2024-06-09,feature_31,7.0,3661.0,1.0,False
593,U-93351F,S-75985b,2023-06-29,feature_36,14.0,,0.0,False
594,U-33e7f8,S-150930,2023-06-28,feature_31,7.0,3927.0,0.0,True
595,U-ca599f,S-e7de53,2023-07-21,feature_1,2.0,594.0,,False
596,U-c1977a,S-2f07f6,2024-03-21,feature_12,8.0,,2.0,False
597,U-4a826a,S-65c079,2023-11-17,feature_12,6.0,780.0,0.0,False
598,U-e6393b,S-78c894,2024-12-09,feature_20,8.0,3384.0,0.0,False
599,,S-50815c,2024-11-07,feature_14,9.0,3060.0,0.0,False
600,U-43258e,S-3af70e,2024-05-09,feature_33,8.0,448.0,0.0,
601,U-bd442d,S-86fd71,2024-06-08,feature_37,15.0,1710.0,0.0,False
602,U-2442fc,S-f7b517,2024-03-11,feature_31,10.0,1970.0,0.0,False
603,U-29f5d8,S-44483e,2023-10-13,feature_25,,6156.0,0.0,
604,U-a0f8ad,S-8ae507,2024-05-05,feature_29,,,1.0,False
605,,S-9d7c19,2024-08-29,,9.0,639.0,0.0,False
606,U-3d5a13,S-2aa395,2023-08-18,feature_14,14.0,5740.0,0.0,True
607, U-ec2195    ,S-413a1d, 2024-08-24    ,feature_39,12.0,7128.0,0.0,False
608,U-3f0c1e,S-76cdf1,2024-01-21,feature_28,14.0,3822.0,0.0,False
609,U-61865a,S-44ed0c,2023-02-23,feature_40,13.0,7709.0,0.0,False
610,U-834415,S-618471,2023-01-30,feature_3,,1666.0,0.0,False
611,U-ac845c,S-7b647e,,feature_39,7.0,4004.0,0.0,True
612,U-fff658,S-509f0d,2024-05-06,feature_15,8.0,4768.0,0.0,False
613,U-5a1187,S-c7f564,2024-06-28,feature_15,12.0,4236.0,,False
614,U-3daae6,S-61efc1,,feature_6,8.0,4464.0,0.0,False
615,U-1ee320,S-ac2157,2024-02-24,,10.0,3020.0,0.0,False
616,U-0586cb,S-f110db,2023-06-24,,9.0,3636.0,0.0,False
617,U-f856f9,S-e5fdf9,,feature_34,8.0,2472.0,0.0,False
618,U-16731a,S-91709b,2024-08-19,,,5889.0,0.0,False
619,,S-fc8f09,2024-07-28,feature_24,9.0,4563.0,0.0,False
620,U-1fb698,,2024-10-12,feature_37,11.0,3971.0,0.0,False
621,U-c6124b,S-b8c3e6,2023-05-10,feature_34,8.0,944.0,3.0,False
622,U-075d74,S-14b7f3,2023-02-22,feature_12,7.0,1057.0,0.0,True
623,,S-34f2f9,2024-03-27,,15.0,7170.0,0.0,False
624,U-969a5a,S-a18ab0,2024-09-15,feature_5,8.0,1160.0,0.0,False
625,U-134566,,2024-06-25,feature_35,4.0,788.0,2.0,False
626,U-070e22,S-c13970,,feature_6,,5736.0,0.0,False
627,U-1e9ca9,S-3660bb,2023-12-03,feature_38,9.0,4914.0,0.0,False
628,U-051703,S-c069ab,2023-09-26,feature_22,12.0,1272.0,1.0,False
629,U-553972,S-7134c2,2023-07-31,feature_28,8.0,4104.0,1.0,False
630,,S-dbc4d5,2024-06-19,feature_26,15.0,8100.0,0.0,
631, U-bc0b32    ,S-02be35,2023-03-26,feature_12,16.0,3632.0,0.0,False
632,U-01c367,,2023-08-03,feature_34,7.0,3633.0,2.0,False
633,U-a9a4b3,S-47cf94,2024-03-20,feature_35,5.0,605.0,1.0,False
634,U-4ed20c,S-3fe1c3,2024-08-14,,7.0,3556.0,0.0,False
635,U-580949,S-a18ab0,2023-03-23,feature_18,12.0,4188.0,0.0,False
636,U-140299,S-69a7ce,2023-01-12,feature_2,9.0,5319.0,0.0,False
637,U-20054c,S-a5cf6d,2023-04-18,feature_29,12.0,5808.0,2.0,False
638,U-c4e343,S-718116,2023-02-18,feature_24,10.0,3280.0,,False
639,U-004F42,S-7cc0ec,2024-07-27,feature_28,8.0,3504.0,1.0,False
640,U-9856ee,S-fcbd92,2023-08-01,feature_15,14.0,5418.0,0.0,False
641,U-03609f,S-285534,,feature_21,17.0,8857.0,0.0,False
642,U-3c135a,S-3fbf9e,2023-01-22,feature_30,10.0,170.0,1.0,False
643,U-b033bc,S-57019e,2023-07-19,feature_9,7.0,2863.0,0.0,False
644,U-f42b0a,S-02ec76,2023-05-05,feature_8,7.0,4158.0,0.0,False
645,U-9411cb,S-0ba1fe,2024-08-21,feature_6,14.0,210.0,0.0,
646,U-06e50e,,2024-06-29,feature_9,16.0,9472.0,0.0,False
647,U-20294a,S-e76552,2023-11-11,feature_9,5.0,1635.0,1.0,False
648,U-54c49d,S-5d0f41,2023-05-05,feature_16,6.0,2646.0,2.0,False
649,U-E4C809,S-abd244, 2024-08-10    ,feature_4,11.0,,0.0,True
650,U-adff00,S-3bdedd,2024-07-01,feature_7,9.0,4671.0,0.0,False
651,U-3193B7,S-3bd95c,,feature_19,12.0,4080.0,0.0,False
652,U-aa63c6,S-d26ff6,2023-05-19,feature_20,6.0,1332.0,0.0,False
653,U-641279,S-f83141,2023-07-31,feature_26,9.0,684.0,2.0,False
654,U-264e22,S-0144ac,,feature_34,10.0,5130.0,0.0,True
655,,S-3a4336,2024-01-24,feature_26,7.0,1036.0,1.0,True
656,U-aa0c7f,S-d49a8f,2023-03-22,feature_14,6.0,,1.0,False
657,U-40feaa,S-bb7eef,2024-09-05,feature_26,7.0,,0.0,False
658,U-0db38f,S-5e7357,2023-08-03,feature_23,4.0,1008.0,0.0,False
659,U-4c3805,S-b6793d,2024-12-22,feature_1,9.0,3114.0,0.0,False
660,U-c76e23,S-264c8a,2023-11-26,feature_28,10.0,970.0,1.0,False
661,U-4f79ff,S-96ead2,,feature_19,6.0,2796.0,0.0,False
662,U-a474ed,S-9a7851,2023-03-30,feature_22,13.0,5200.0,0.0,False
663,U-ceb9d5,S-e32b16,2023-09-03,feature_38,5.0,2520.0,0.0,False
664,U-56d8d9,S-58239c,2023-07-10,feature_23,11.0,3960.0,0.0,False
665,U-c0d53e,S-108282,2023-04-14,feature_25,16.0,4832.0,5.0,False
666,U-3713d2,S-09251c,2024-02-07,feature_40,11.0,528.0,0.0,False
667,U-f41932,S-e33883,2024-06-04,feature_16,9.0,4383.0,0.0,False
668,U-7be8cf,S-1c2a4a,2023-07-06,feature_30,10.0,,0.0,False
669,U-ca1b71,S-2b4a26,2024-07-11,feature_39,13.0,5668.0,0.0,False
670,U-710803,S-2e84f2,2024-02-24,feature_1,,1780.0,0.0,True
671,U-b4ab0e,S-b72911,2023-10-30,feature_12,11.0,5918.0,0.0,False
672,U-4ef8dc,S-023f3c,,feature_17,3.0,801.0,0.0,
673,U-dd2a66,S-45baa6,2024-12-22,,12.0,996.0,0.0,False
674,U-2e242d,S-763384,2023-04-18,feature_40,,4293.0,5.0,False
675,,S-d9d52b,2024-10-11,feature_14,7.0,2429.0,3.0,True
676,U-b10226,S-6c4770,2024-10-12,feature_20,10.0,4240.0,0.0,False
677,U-e733c5,S-8856af,2023-02-13,feature_24,6.0,792.0,,False
678,U-ece899,S-682d28,2023-07-13,feature_36,9.0,5076.0,0.0,False
679,U-7c86ba,S-477506,2023-05-19,feature_32,5.0,1120.0,0.0,
680,U-2a64f5,S-dabcd2,2023-09-28,feature_10,12.0,6036.0,0.0,False
681,,S-92afb8,2023-08-02,feature_28,8.0,1136.0,2.0,
682,U-1c9dfd,,2023-04-15,feature_17,10.0,2700.0,0.0,False
