usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-5ee499,, 2023-01-10    ,feature_9,7.0,147.0,1.0,False
U-f4e558,,2023-12-05,feature_26,12.0,7104.0,0.0,False
U-146e07,S-15a058,2023-08-09,feature_14,10.0,150.0,1.0,False
U-1c6d46,,2023-01-23,feature_15,,1242.0,1.0,False
U-4ee49e,S-1bbdb1,2024-02-23,feature_30,10.0,4560.0,0.0,False
U-e008f9,S-ab63e3,2024-12-09,feature_8,21.0,9303.0,1.0,False
U-6c7c27,S-374511,2024-01-09,feature_1,9.0,4077.0,2.0,True
U-fb2e12,S-1f93cd,2023-05-26,feature_31,11.0,3960.0,0.0,False
U-7b5b31,S-0b2faf,2023-09-13,feature_4,8.0,1456.0,0.0,False
U-1de9bd,S-89e27e,2024-10-19,feature_24,12.0,2640.0,1.0,False
U-ecec8d,S-52385a,2023-03-22,,,,,False
U-dac981,S-b7ef4c,2024-07-23,feature_17,5.0,2520.0,2.0,False
U-e69aab,S-084f4a,2023-08-29,feature_2,12.0,2712.0,0.0,False
U-58fa3f,,,feature_3,7.0,945.0,0.0,False
U-ffa2b1, S-27e9ad    ,,feature_30,14.0,1036.0,0.0,False
U-b1ebc3,S-5d8b88,2023-01-17,feature_6,11.0,5170.0,0.0,False
U-70bd43,S-9a44ec,2023-06-17,feature_9,16.0,4864.0,0.0,True
U-02fe1f,S-1351ac,2024-01-18,,10.0,4540.0,2.0,False
U-fe58eb,S-0eff34,,feature_35,7.0,3346.0,0.0,False
U-a60664,S-cac22d,2024-05-02,feature_32,15.0,4995.0,0.0,False
U-fb470f,,2024-02-28,feature_7,7.0,1344.0,0.0,False
U-4be20c,S-e83351,2023-02-21,feature_25,11.0,4103.0,0.0,False
U-1882b5,S-f5df4a,2023-08-21,feature_35,11.0,,0.0,False
U-6a11b1,S-fa05d7,2024-11-24,feature_31,12.0,1872.0,1.0,False
U-e65720,S-16be20,2024-06-01,feature_5,8.0,1512.0,0.0,False
U-7e829d,S-1acdd2,2023-11-21,feature_39,9.0,414.0,0.0,False
U-4ed6cf,S-4b005c,2024-12-05,feature_22,11.0,4389.0,0.0,False
U-b10aad, S-526874    ,,feature_19,14.0,3710.0,0.0,False
U-e1811f,S-6696a0,2023-05-31,feature_16,10.0,,0.0,False
U-4b27e6,,2024-10-04,feature_13,16.0,7472.0,0.0,False
U-e971cc,S-cfbb85,2023-03-20,feature_12,10.0,1070.0,0.0,False
,S-e1ee60,2023-03-28,feature_6,18.0,954.0,1.0,False
U-6dc7b1,S-c192eb,2024-06-27,feature_30,9.0,4770.0,0.0,False
U-7459a1,S-3503cb,2023-08-30,feature_23,11.0,6281.0,0.0,False
,s-e4cb85,2024-09-20,feature_4,14.0,1120.0,0.0,False
U-1636df,S-cfb246,2023-02-20,feature_32,6.0,1818.0,0.0,False
U-a3252f,S-ff78bf,2024-10-06,feature_15,9.0,1431.0,,False
U-831361,s-c23126,,feature_38,8.0,2096.0,3.0,False
U-ed2d17,S-fe25ff,2023-07-02,feature_39,6.0,1980.0,0.0,False
U-04de68,S-7730b1,2024-05-20,feature_7,7.0,1267.0,1.0,False
U-a29711,S-f86bcf,,feature_32,2.0,804.0,0.0,False
U-42a17f,S-cd13b5, 2023-09-13    ,feature_15,8.0,4600.0,0.0,False
U-e0f2a6,S-cfb246,2023-07-06,feature_11,8.0,208.0,1.0,False
U-e30229,S-ce887e,,feature_10,6.0,912.0,0.0,False
U-d2d27e,S-98845b,2024-01-20,feature_12,5.0,,0.0,True
U-6fb7d2,S-a3300f,2024-12-02,feature_17,13.0,5148.0,0.0,False
U-35a3bd,S-5de79e,2023-07-19,feature_1,9.0,5013.0,3.0,False
U-7e1630,S-c5a75d,2023-07-27,feature_19,10.0,3060.0,0.0,False
U-0c9657,S-798707,2024-03-29,feature_2,11.0,3487.0,0.0,False
U-2d6696,,2024-06-15,feature_32,15.0,7875.0,0.0,False
U-ad4e3c,S-306a99,2024-08-17,feature_22,5.0,85.0,0.0,False
U-ac8968,S-d31de5,2024-04-20,feature_2,,1925.0,2.0,False
U-21d564,S-a1d6ad,2024-01-19,feature_40,,3519.0,0.0,False
U-5a7745,S-fd8bb6,2024-12-01,feature_23,10.0,780.0,0.0,True
U-355141,S-bc66af,2023-07-14,feature_29,9.0,4617.0,0.0,False
,S-3c853b,2024-09-30,feature_12,11.0,4521.0,1.0,True
U-d9f014,S-041553,2024-10-11,feature_14,7.0,1176.0,,False
U-e7149a,S-f8d74d,2023-11-21,,10.0,2430.0,0.0,False
U-f87f2e,S-b2f038,2023-07-09,feature_29,9.0,4626.0,0.0,False
U-992a65,,2023-11-23,feature_11,11.0,1848.0,0.0,False
U-455afa,S-06770c,2024-08-03,feature_10,6.0,132.0,5.0,False
U-900110,,2023-03-24,feature_26,12.0,4344.0,,False
U-6001b1,S-dec1fb,2023-03-27,feature_10,11.0,1562.0,0.0,True
U-79fd15,S-2573E4,,feature_24,10.0,5910.0,0.0,False
U-8d27c2,S-aa5f00,2023-06-04,feature_38,7.0,2079.0,0.0,False
U-856474,,2023-03-15,feature_21,9.0,3825.0,,False
,S-f4d491,2023-02-13,feature_10,6.0,1980.0,0.0,False
,S-869bba,2024-11-11,feature_38,13.0,5408.0,0.0,False
U-e7fee3,S-be53ea,,feature_16,14.0,6706.0,,False
U-d169af,S-fa05d7,2024-10-23,feature_27,11.0,1991.0,0.0,False
U-43c5b0,,2024-11-11,feature_12,10.0,480.0,,False
U-da7d36,S-fe0bc0,2024-01-22,feature_5,10.0,3480.0,0.0,True
U-18477b,S-39539d,2024-09-30,,11.0,352.0,,False
U-96bb4d,S-3e0c24,2023-12-14,feature_7,2.0,408.0,0.0,False
U-361bb4,S-f5bef8,2023-04-20,feature_15,12.0,6672.0,1.0,False
U-b1cfee,S-321498,2023-02-14,feature_18,6.0,3552.0,1.0,False
U-8520e8,,2023-08-18,feature_11,10.0,700.0,0.0,False
U-ae779f,S-4e3e04,2023-07-01,,13.0,1313.0,0.0,False
U-66e498,S-5521a1,2023-03-20,feature_24,12.0,3696.0,0.0,False
U-271850,S-9fae95,2024-11-09,feature_8,8.0,3088.0,1.0,False
U-b1c64c,S-4f8c90,2023-06-07,feature_28,11.0,6171.0,0.0,False
U-2d674c,S-d74733,2024-07-02,feature_32,9.0,3744.0,0.0,False
U-2e9c41,S-50334b,2023-01-09,,16.0,1872.0,0.0,False
U-391d94,S-59778a,2023-12-01,feature_17,15.0,8610.0,2.0,False
U-a04fab,S-6d4050,2023-03-01,feature_25,10.0,3210.0,0.0,False
U-e1ba3b,S-21b68e,2023-05-17,feature_1,11.0,528.0,0.0,False
U-859a25,S-e874c1,2023-07-01,feature_37,14.0,7266.0,0.0,False
U-a4f462,S-a01d87,2024-03-28,feature_34,14.0,6944.0,1.0,False
U-3700f4,S-1dfa14,2023-11-18,feature_34,8.0,,0.0,True
U-89263b,S-7fa78f,2024-10-15,feature_26,13.0,3809.0,2.0,True
U-42e85d,S-ac3a32,2023-11-15,feature_8,10.0,4500.0,0.0,False
U-4105c8,S-31ac79,,feature_19,14.0,2646.0,0.0,False
,S-25b756,2024-09-17,feature_10,11.0,,0.0,False
U-523ad7, S-556071    , 2023-07-03    ,feature_5,6.0,1212.0,0.0,False
U-bf1b83, S-567afa    ,2023-01-18,feature_20,12.0,840.0,,False
U-ff7801,S-6d12c1,2023-10-19,feature_11,12.0,3168.0,1.0,False
U-92883b,S-398291,2023-08-11,feature_8,11.0,3223.0,0.0,True
U-0351b2,S-dcae52,2024-06-07,feature_37,6.0,714.0,0.0,False
U-cd1e52,S-418b7c,2024-04-27,feature_40,8.0,3696.0,0.0,False
U-1edd34,,,feature_38,13.0,3757.0,0.0,False
U-4d6d7e,S-16f4a2,2024-12-08,feature_34,9.0,927.0,0.0,False
U-32a3b2,S-0b7de7,2024-06-10,feature_13,8.0,944.0,3.0,True
U-9fef3d,,2023-01-21,feature_4,9.0,,0.0,False
U-ae5eda, S-c0d979    ,2024-03-08,feature_27,11.0,286.0,0.0,False
U-e5c767,S-f9df40,2024-12-24,feature_1,8.0,544.0,4.0,True
U-2dc5ec,S-99fbf7,2023-12-23,feature_13,11.0,1870.0,0.0,False
U-f30c30,s-648618,,feature_13,4.0,2248.0,0.0,False
U-33ebe1,S-c18476,2023-07-13,feature_7,22.0,176.0,0.0,False
U-aaa922,S-0586ad,2024-10-08,feature_3,10.0,3390.0,2.0,False
U-70e4b6,S-8c41e8,2023-10-04,feature_16,10.0,5470.0,0.0,False
U-df3e80,S-47cfb3,2024-07-17,feature_1,12.0,4416.0,0.0,False
U-0a7851,S-00fb6e,,feature_11,8.0,3456.0,0.0,False
U-8d8149,S-5aff5f,2024-11-06,feature_37,,612.0,,False
U-4e1e0b,S-2c4909,2024-04-06,feature_26,10.0,5510.0,0.0,True
,s-05aaef,2023-06-17,feature_30,11.0,4961.0,2.0,False
U-2d992a,S-89c6dc,2023-08-21,feature_12,11.0,6314.0,2.0,False
U-8bf3e9, S-905752    ,2024-05-28,feature_40,7.0,2793.0,2.0,False
U-1bc148,S-1A5FA7,2023-08-08,feature_31,13.0,5486.0,,False
U-39b9a6,S-d111f5,2024-06-01,,,968.0,0.0,True
U-859c70,S-b48787,2024-02-17,feature_12,2.0,824.0,2.0,False
U-dad005,S-d64e41,2023-04-18,feature_16,14.0,6286.0,0.0,False
U-144775,S-d56a2c,2023-11-09,feature_7,6.0,30.0,0.0,False
,S-96383d,2023-07-14,feature_10,15.0,7830.0,,False
U-70721e,S-972512,2023-07-25,feature_15,12.0,1932.0,2.0,False
U-23d898,S-78ba09,2024-11-20,,11.0,,0.0,False
,s-d4a76b,2023-12-24,feature_12,8.0,3816.0,0.0,False
U-83493d,S-fcb954,2023-03-06,feature_34,8.0,3944.0,0.0,False
U-886ee6,S-ce9977,,feature_2,8.0,3360.0,3.0,False
U-41b7cb,S-f4a3ac,2024-05-19,feature_25,4.0,408.0,0.0,False
U-c0693e,S-c64e87,2024-03-08,feature_24,6.0,3600.0,2.0,False
U-6a91d3,S-6d96c9,2023-01-07,feature_35,10.0,5400.0,0.0,False
U-c65bb0,S-a0ba0c,2024-10-31,feature_18,12.0,3096.0,1.0,False
U-a532b8,S-e4ba87,2024-09-28,feature_9,4.0,1932.0,1.0,False
U-c9cf15,S-155934,2024-03-31,feature_27,14.0,1736.0,2.0,False
U-ae1eca,S-9b8167,2024-05-30,feature_8,9.0,3285.0,0.0,False
U-99b30e,S-4eabfc,2024-03-05,feature_38,6.0,3306.0,0.0,False
U-bdd096,S-991f61,2024-07-08,feature_20,,2904.0,1.0,True
U-810bb3,S-6fde5e,2023-07-02,feature_2,11.0,1749.0,3.0,False
U-08dae2,S-de6767,2024-01-21,feature_24,9.0,3717.0,0.0,False
U-6f2066,S-b33593,2024-01-29,feature_11,9.0,3303.0,1.0,False
U-51a8ed,S-f553b5,2023-04-07,feature_9,15.0,5040.0,0.0,False
U-3a0ef7,S-ea8479,2023-07-29,feature_20,10.0,,0.0,False
U-a2d24a,S-78cb5f,2024-08-02,feature_11,8.0,2848.0,0.0,False
U-e4ee36,S-2ecaea,2023-08-17,feature_39,11.0,,,False
U-c763d0,S-056775,2024-10-05,feature_1,9.0,4140.0,0.0,False
U-ff221f,S-50334b,2023-05-20,feature_38,7.0,196.0,0.0,False
U-2c1c78,S-fbc35d,2023-10-02,feature_31,15.0,2265.0,2.0,True
U-6798b6,S-f1cc81,2024-03-09,feature_38,9.0,2844.0,0.0,False
U-df3b98,S-a7d379,2024-03-24,feature_37,17.0,6970.0,0.0,False
U-2cca50,S-2a73e2,2023-01-23,feature_36,18.0,144.0,,False
U-236afd,S-26bc22,2024-09-01,feature_30,12.0,3828.0,0.0,False
U-f8c623,,2023-09-19,feature_36,8.0,2920.0,0.0,False
,S-bb84b1,2023-10-19,feature_26,8.0,2296.0,0.0,False
U-8050a9,S-631547,2024-06-05,feature_13,10.0,5210.0,1.0,False
U-2f0db0,S-d9f518,2023-04-26,feature_27,7.0,3346.0,1.0,False
U-1f7fbb,S-b152d6,2023-10-23,feature_30,5.0,2680.0,0.0,False
U-fab583,S-8a50a0,2023-07-31,feature_26,6.0,3600.0,2.0,False
U-ff9829,S-82348a,2024-06-30,feature_7,12.0,4728.0,0.0,False
U-0e3483,S-0c91c4,2024-08-21,feature_35,14.0,462.0,0.0,False
U-662254,S-3c072b,2023-10-24,feature_21,8.0,120.0,0.0,True
U-02fc87, S-c7b793    ,,feature_33,11.0,4488.0,0.0,True
U-7fafb6,S-82db05,2023-12-01,feature_11,12.0,1512.0,0.0,False
U-de8c45,S-4c5456,2023-06-17,feature_26,15.0,2205.0,2.0,False
U-396970,S-ff4611,2023-02-10,feature_26,8.0,3312.0,1.0,False
U-3e9dd8,S-1d661c,2024-07-20,feature_39,13.0,871.0,1.0,False
,S-FC9CC3,2024-07-11,feature_12,10.0,2820.0,0.0,False
U-465ff9,S-9ee11d,2023-09-16,feature_23,6.0,3222.0,1.0,False
U-d2f554,S-FD04D6, 2023-08-15    ,feature_1,,5740.0,0.0,False
,S-1f9da0,2024-08-09,feature_36,,2786.0,1.0,False
U-36e6ae,S-47a04b,2023-12-04,feature_31,,4121.0,0.0,False
,S-3df6ee,2024-07-18,feature_16,10.0,4900.0,0.0,False
U-718a71,S-05ad41,2023-04-19,feature_36,,5760.0,0.0,False
U-791581,S-e4cb85,2023-08-31,feature_1,11.0,1727.0,,False
U-52805a,,2024-01-15,feature_1,,848.0,0.0,False
,S-4b9b13,2023-08-06,feature_3,5.0,,0.0,False
U-efe0d4,S-cd6bb6,2024-11-26,feature_26,17.0,1853.0,0.0,False
U-056e95,S-770f21,2024-09-02,feature_23,12.0,2556.0,0.0,False
U-29fd78,S-cf6ec1,2024-01-02,feature_25,11.0,,0.0,False
U-57f749,,2024-07-25,feature_17,9.0,5247.0,0.0,False
U-5d959c,S-921f19,2024-03-24,feature_35,9.0,2754.0,0.0,False
U-9464eb,S-c0d979,2024-04-04,feature_37,6.0,348.0,0.0,False
,s-67595c,,feature_2,9.0,1134.0,0.0,False
U-9563e0,S-59778a,2024-04-28,,6.0,2574.0,0.0,False
U-e8080c,S-763384,2023-02-01,feature_8,11.0,,0.0,False
U-817115,S-23ba41,2024-01-17,feature_8,14.0,742.0,0.0,False
U-027738,s-70d15d,,feature_19,5.0,1575.0,0.0,False
U-37ca3e,S-b37b2a,2023-05-15,feature_39,10.0,490.0,0.0,False
U-e3a441,S-30c045,2024-05-10,feature_18,6.0,2136.0,0.0,True
U-6f8360,,2024-07-26,feature_26,,4268.0,,False
U-b4955e,S-d841e4,2023-11-05,feature_3,13.0,5083.0,1.0,False
U-ec63ad,S-150c71,2023-05-10,feature_8,12.0,4032.0,0.0,False
U-50b109,S-a83bf1,2024-09-17,feature_39,5.0,2255.0,1.0,False
U-3ba5b5,S-0146F6, 2023-05-21    ,feature_21,6.0,,0.0,False
U-3be137,S-a405f7,2023-07-08,feature_12,14.0,1848.0,0.0,False
U-be3de7,,2023-01-09,feature_22,12.0,2952.0,0.0,True
U-5defa4,S-f762a3,2024-10-12,feature_19,9.0,4095.0,1.0,False
U-873e14,S-02c3e7,2023-09-22,feature_32,,3509.0,1.0,False
U-ae8442,S-f74e00,2024-02-03,feature_20,9.0,5031.0,0.0,False
U-5da0da,,,feature_21,9.0,3474.0,2.0,False
U-fa7f1b,S-46a7eb,2023-08-17,feature_39,12.0,5424.0,0.0,False
U-9194c6,S-0d86a4,2023-06-24,feature_7,7.0,1694.0,0.0,False
U-1234a8,,2023-08-19,feature_21,9.0,99.0,0.0,False
U-7c395f,S-505F35,2023-03-25,feature_9,15.0,4485.0,0.0,False
U-f04580,S-52699f,2023-12-23,feature_14,,763.0,0.0,False
U-598036,S-3503b4,2024-12-19,feature_39,9.0,558.0,0.0,False
U-bf70b4,S-b3bd43,2023-09-13,feature_26,7.0,945.0,,True
U-d6683b,S-404ecd,2023-04-04,feature_5,6.0,2928.0,0.0,False
U-69a6be,S-a7360b,2024-10-17,,14.0,6706.0,0.0,False
U-267cb6, S-a36281    ,2023-06-10,feature_28,11.0,3102.0,,True
U-cc0a8b,S-DA9362,,feature_35,10.0,2570.0,2.0,False
U-465daa,S-632337,,feature_21,11.0,3663.0,3.0,False
U-e1bc8a,S-5aaf6f,2023-11-29,feature_11,11.0,,1.0,False
U-b62c70,S-d1dbf7,2024-11-15,feature_20,8.0,1432.0,0.0,False
U-2a662b,S-d8c527,2023-05-24,feature_21,,1080.0,0.0,False
U-48458b,S-53b07a,2023-04-29,feature_33,8.0,2720.0,0.0,False
U-367c9c,S-70b655,2024-01-13,feature_40,13.0,1183.0,1.0,True
U-5f5d17,S-6bdda7,2023-03-10,,9.0,3141.0,0.0,False
U-635a85,,2024-06-25,feature_4,12.0,4512.0,0.0,False
U-2429d3,S-5178de,2024-09-05,feature_6,12.0,3228.0,0.0,False
,S-ea8479,2024-04-10,feature_20,15.0,4200.0,0.0,False
,S-e81358,2023-08-24,feature_24,11.0,2464.0,,False
U-0a3df9,S-fbee8e,2023-05-25,feature_20,10.0,4530.0,0.0,False
U-138a2c,S-b4b084,2023-10-30,feature_8,7.0,3339.0,0.0,False
U-143f25,S-cfcd07,2023-12-31,feature_38,10.0,3120.0,0.0,False
U-274cd5,,,feature_13,11.0,2981.0,0.0,False
U-bf3502,S-ea71b5,2024-09-09,,9.0,378.0,0.0,True
U-1645ef,S-dacc80,2023-08-25,feature_32,9.0,4743.0,0.0,False
,S-eef0cd,2023-02-01,feature_15,8.0,1632.0,0.0,True
U-168352,S-52b9a9,2024-06-26,feature_14,11.0,4796.0,0.0,True
U-3b983e,S-8e719f,2023-03-12,feature_13,5.0,1250.0,0.0,False
U-977d9e,S-79e254,2024-09-07,feature_12,8.0,3536.0,1.0,False
,S-682d28,,feature_31,7.0,3661.0,,False
U-93351f,S-75985b,2023-06-29,feature_36,14.0,1036.0,,False
U-33e7f8,S-150930,2023-06-28,feature_31,7.0,3927.0,0.0,True
U-ca599f,S-e7de53,,feature_1,2.0,594.0,0.0,False
U-c1977a,,2024-03-21,feature_12,8.0,2624.0,2.0,False
U-4a826a,,2023-11-17,feature_12,6.0,780.0,0.0,False
U-e6393b,S-78c894,,feature_20,8.0,3384.0,0.0,False
U-4e53dd,S-50815c,2024-11-07,feature_14,9.0,3060.0,0.0,False
U-43258e,S-3af70e,2024-05-09,feature_33,8.0,448.0,,False
U-bd442d,S-86fd71,2024-06-08,feature_37,15.0,1710.0,0.0,False
U-2442fc,S-f7b517,,feature_31,10.0,1970.0,0.0,False
U-29f5d8,S-44483e,2023-10-13,feature_25,12.0,6156.0,0.0,False
U-a0f8ad,S-8ae507,2024-05-05,feature_29,10.0,3920.0,1.0,False
U-7b4134,S-9d7c19,2024-08-29,feature_26,9.0,639.0,0.0,False
U-3d5a13,S-2aa395,2023-08-18,feature_14,14.0,5740.0,0.0,True
U-ec2195,S-413a1d,2024-08-24,feature_39,12.0,7128.0,0.0,False
U-3f0c1e,S-76cdf1,2024-01-21,feature_28,14.0,3822.0,0.0,False
U-61865a,s-44ed0c,2023-02-23,feature_40,13.0,7709.0,0.0,False
U-834415,S-618471,2023-01-30,feature_3,,1666.0,0.0,False
U-ac845c,S-7b647e,2024-06-29,feature_39,7.0,4004.0,0.0,True
U-fff658,S-509f0d,2024-05-06,feature_15,8.0,4768.0,0.0,False
U-5a1187,S-c7f564,2024-06-28,,12.0,4236.0,0.0,False
U-3daae6,S-61Efc1,2023-04-08,feature_6,8.0,4464.0,0.0,False
U-1ee320,S-ac2157,2024-02-24,feature_34,10.0,,0.0,False
U-0586cb,S-f110db,2023-06-24,,9.0,3636.0,0.0,False
U-f856f9,S-e5fdf9,2024-06-10,feature_34,8.0,2472.0,0.0,False
U-16731a,S-91709b,2024-08-19,feature_24,13.0,5889.0,0.0,False
U-7244ea,S-fc8f09,2024-07-28,feature_24,9.0,4563.0,0.0,False
U-1fb698,S-7456c5,2024-10-12,feature_37,11.0,3971.0,0.0,False
U-c6124b,S-b8c3e6,2023-05-10,feature_34,8.0,944.0,,False
U-075d74,S-14b7f3,2023-02-22,feature_12,7.0,,0.0,True
U-c878da,S-34f2f9,2024-03-27,feature_38,15.0,7170.0,0.0,False
U-969a5a,S-a18ab0,2024-09-15,feature_5,8.0,1160.0,0.0,False
U-134566,S-c069ab,,feature_35,4.0,788.0,2.0,False
U-070e22,S-c13970,2024-04-07,feature_6,12.0,5736.0,0.0,False
U-1e9ca9,S-3660bb,2023-12-03,feature_38,9.0,4914.0,0.0,False
U-051703,S-c069ab,2023-09-26,feature_22,12.0,1272.0,1.0,False
U-553972,S-7134c2,2023-07-31,feature_28,8.0,4104.0,1.0,False
U-a8df59,S-Dbc4D5,2024-06-19,feature_26,15.0,8100.0,0.0,False
U-bc0b32,S-02be35,2023-03-26,feature_12,16.0,3632.0,0.0,False
U-01c367,S-c10f0c,2023-08-03,feature_34,7.0,3633.0,2.0,False
U-a9a4b3,,,feature_35,5.0,605.0,1.0,False
U-4ed20c,S-3fe1c3,2024-08-14,feature_16,,3556.0,0.0,False
U-580949,S-a18ab0,2023-03-23,feature_18,12.0,4188.0,0.0,False
U-140299,S-69a7ce,2023-01-12,feature_2,9.0,5319.0,0.0,False
U-20054c,S-a5cf6d,2023-04-18,feature_29,,5808.0,2.0,False
U-c4e343,S-718116,2023-02-18,,10.0,3280.0,0.0,False
U-004f42,S-7cc0ec,,feature_28,8.0,3504.0,1.0,False
U-9856ee, S-fcbd92    ,2023-08-01,feature_15,14.0,5418.0,0.0,False
U-03609f,S-285534,2024-10-05,feature_21,17.0,8857.0,0.0,False
,,2023-01-22,feature_30,10.0,170.0,1.0,False
U-b033bc,S-57019e,2023-07-19,feature_9,,2863.0,0.0,False
,S-02ec76,2023-05-05,feature_8,7.0,4158.0,0.0,False
U-9411cb,S-0ba1fe,2024-08-21,feature_6,14.0,210.0,0.0,False
U-06e50e,S-05555d,2024-06-29,,16.0,9472.0,0.0,False
U-20294a, S-e76552    ,,feature_9,5.0,1635.0,1.0,False
U-54c49d,,2023-05-05,feature_16,6.0,2646.0,2.0,False
U-e4c809,S-abd244,2024-08-10,feature_4,11.0,6028.0,0.0,True
U-adff00,S-3bdedd,2024-07-01,feature_7,,4671.0,0.0,False
,S-3bd95c,2023-02-13,feature_19,12.0,4080.0,0.0,False
,S-d26ff6,,feature_20,6.0,1332.0,0.0,False
U-641279,S-f83141,2023-07-31,feature_26,9.0,684.0,2.0,False
U-264e22,S-0144ac,2024-12-14,feature_34,10.0,5130.0,0.0,True
U-189154,S-3a4336,2024-01-24,feature_26,7.0,1036.0,1.0,True
U-aa0c7f,S-d49a8f,2023-03-22,feature_14,6.0,2172.0,1.0,False
,S-bb7eef,2024-09-05,feature_26,7.0,4102.0,0.0,False
U-0db38f,S-5e7357,2023-08-03,feature_23,4.0,1008.0,0.0,False
U-4c3805,S-b6793d,2024-12-22,feature_1,,3114.0,0.0,False
U-c76e23, S-264c8a    ,2023-11-26,feature_28,10.0,970.0,1.0,False
U-4f79ff,S-96ead2,2024-10-10,feature_19,6.0,2796.0,,False
,S-9a7851,2023-03-30,feature_22,13.0,5200.0,0.0,False
U-ceb9d5,S-e32b16,2023-09-03,feature_38,5.0,2520.0,0.0,False
U-56d8d9,S-58239c,2023-07-10,feature_23,11.0,3960.0,0.0,False
U-c0d53e,S-108282,2023-04-14,feature_25,16.0,4832.0,5.0,False
,S-09251c,2024-02-07,feature_40,11.0,528.0,0.0,False
U-f41932,S-e33883,,feature_16,,4383.0,0.0,False
U-7be8cf,S-1c2a4a,2023-07-06,feature_30,10.0,330.0,0.0,False
U-ca1b71,S-2b4a26,2024-07-11,feature_39,,5668.0,0.0,False
U-710803,S-2e84f2,2024-02-24,feature_1,5.0,1780.0,0.0,True
U-b4ab0e,S-b72911,2023-10-30,feature_12,11.0,5918.0,0.0,False
U-4ef8dc,,2024-01-22,feature_17,3.0,801.0,0.0,False
U-dd2a66,S-45baa6,,feature_27,12.0,996.0,0.0,False
U-2e242d,S-763384,2023-04-18,feature_40,9.0,4293.0,5.0,False
U-14a05a,S-D9D52B,2024-10-11,feature_14,7.0,2429.0,3.0,True
U-b10226,S-6c4770,,feature_20,10.0,,0.0,False
U-e733c5,S-8856af,2023-02-13,feature_24,6.0,,0.0,False
U-ece899,S-682d28,2023-07-13,feature_36,,5076.0,0.0,False
U-7c86ba,S-477506,2023-05-19,feature_32,5.0,1120.0,0.0,False
U-2a64f5,S-dabcd2,2023-09-28,feature_10,12.0,6036.0,0.0,False
U-209cca,S-92AFB8,2023-08-02,feature_28,8.0,1136.0,2.0,False
U-1c9dfd,S-8a6579,2023-04-15,feature_17,10.0,2700.0,0.0,False
U-616ac7,S-9d8525,2024-04-09,feature_8,16.0,8736.0,1.0,False
,S-453f00,2023-08-24,feature_38,,4606.0,0.0,False
U-632401,S-023f5f,2023-01-23,feature_37,16.0,,0.0,False
U-f051bc,S-7e7a73,2023-02-15,,13.0,6656.0,0.0,False
U-37ed9e,,2023-09-24,feature_39,13.0,,1.0,False
U-772ba0,S-fa03a5,2023-06-27,feature_12,7.0,3654.0,,False
U-12dca4,S-df0314,2023-10-12,feature_40,10.0,5260.0,0.0,False
U-b8a483,S-f24609,2023-10-04,feature_21,12.0,4368.0,1.0,False
U-c271e0,S-c899a3,2024-12-24,feature_16,16.0,5456.0,5.0,False
U-b411ab,S-466093,,feature_9,10.0,5070.0,0.0,False
U-07681c,S-BB45BB,,feature_18,11.0,2266.0,0.0,False
U-f4490f,,2024-10-19,feature_28,14.0,7994.0,0.0,False
U-1afde0,s-d0259a,2023-05-03,feature_7,12.0,4764.0,0.0,False
U-6efa93,S-d31de5,2023-02-05,feature_13,17.0,5389.0,0.0,False
U-71f29f,S-3ee288,2024-08-27,feature_33,,5940.0,0.0,True
U-ba8898,S-add03a,2024-06-03,feature_32,10.0,2150.0,0.0,False
U-fae10a,S-19Abcf,,feature_29,12.0,4464.0,3.0,False
U-170c24,S-b95b76,2023-08-16,feature_15,13.0,2912.0,0.0,False
U-c0330a,S-487d18,2023-10-18,feature_31,10.0,4650.0,0.0,False
U-d2175a,S-e260ff,2023-09-15,feature_7,11.0,2673.0,0.0,False
U-a19605,S-2923fc,2024-09-11,feature_1,10.0,1200.0,2.0,False
U-0dd3a6,S-ece5a5,2023-07-17,feature_33,8.0,3472.0,0.0,False
U-200965, S-3c0121    ,2023-07-10,,12.0,1620.0,0.0,False
U-920c5c, S-6e177f    ,,feature_23,9.0,2475.0,0.0,False
,, 2023-02-10    ,feature_17,14.0,1036.0,2.0,False
U-3ac28a,S-718bf5,2023-08-27,feature_6,12.0,480.0,0.0,False
U-74f86d,S-94b283,2024-04-06,feature_30,7.0,,1.0,False
U-18c81c,S-10bd09,2023-10-02,feature_18,12.0,864.0,0.0,False
U-0d71ea,S-029c20,2023-02-27,feature_32,12.0,3396.0,0.0,False
U-822d01,S-3b29ea,2024-08-01,feature_14,5.0,840.0,1.0,False
, S-9b8421    ,2024-01-16,feature_16,10.0,5690.0,0.0,False
U-0b0303,S-631547,2023-03-02,feature_40,12.0,5988.0,1.0,False
U-d0fe84,S-918151,2023-04-12,feature_10,9.0,1368.0,0.0,False
U-5f0efa,S-455183,2024-07-11,feature_30,14.0,462.0,0.0,False
U-cc74a2,S-57800a,2024-07-25,feature_31,6.0,954.0,0.0,False
U-cb1683,S-7f9ce5,2023-09-19,feature_37,6.0,2526.0,0.0,False
U-714cc8,S-91b63c,2023-07-07,feature_12,13.0,5031.0,0.0,False
U-ac2ce7,S-8ca9f0,2024-05-22,feature_20,7.0,1064.0,3.0,False
U-91d7bb,S-4eb120,2023-10-24,feature_1,,4140.0,0.0,True
