,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,subscription_id,account_id
327,2024-11-16,,Basic,,456.0,5472.0,False,False,False,False,monthly,True,,
328,2023-11-12,2024-10-29,Enterprise,36.0,7164.0,85968.0,False,False,False,True,annual,True,,
329,2024-11-13,,Enterprise,36.0,7164.0,85968.0,False,False,False,False,monthly,True,,
330,2024-12-24,,Pro,53.0,2597.0,31164.0,False,False,False,False,monthly,True,,
331,2024-12-25,2024-12-31,Pro,31.0,0.0,0.0,True,False,False,True,monthly,True,,
332,2024-08-29,,Basic,42.0,798.0,9576.0,False,False,False,False,annual,False,,
333,2024-03-23,,Enterprise,7.0,1393.0,16716.0,False,False,False,False,monthly,True,,
334,2024-07-30,,Pro,45.0,2205.0,26460.0,False,False,False,False,monthly,True,,
335,2024-11-30,,Enterprise,8.0,0.0,0.0,True,False,False,False,annual,False,,
336,2023-09-19,2024-01-04,Pro,53.0,2597.0,31164.0,False,False,False,True,monthly,True,,
337,2024-10-07,,Pro,29.0,0.0,,True,False,False,False,annual,True,,
338,2023-08-27,,Enterprise,68.0,13532.0,162384.0,False,False,False,False,monthly,True,,
339,2024-11-22,,Pro,5.0,0.0,0.0,True,False,False,False,annual,True,,
340,2024-03-15,,Pro,9.0,441.0,5292.0,False,False,False,False,annual,True,,
341,2024-08-09,,Pro,25.0,1225.0,14700.0,False,False,False,False,,True,,
342,2024-11-29,,Enterprise,17.0,3383.0,40596.0,False,False,False,False,,True,,
343,,,Basic,38.0,722.0,8664.0,False,False,False,False,monthly,True,,
344,2023-10-24,,Pro,30.0,1470.0,17640.0,False,False,False,False,annual,False,,
345,,,Basic,21.0,399.0,4788.0,False,False,False,False,annual,True,,
346,2024-12-05,,Basic,92.0,1748.0,20976.0,False,False,False,,monthly,False,,
347,2024-12-29,,Basic,8.0,152.0,1824.0,False,False,False,False,annual,True,,
348,2024-12-26,,Pro,19.0,931.0,11172.0,,,False,False,,True,,
349,2024-12-27,,Basic,13.0,247.0,2964.0,False,False,False,False,annual,True,,
350,2023-09-27,,Basic,56.0,1064.0,12768.0,False,False,False,False,annual,True,,
351,2023-09-26,,Pro,,1666.0,19992.0,False,False,False,False,annual,,,
352,,,Pro,24.0,1176.0,14112.0,False,True,False,False,monthly,False,,
353,2023-10-07,,Pro,31.0,1519.0,18228.0,False,False,False,False,annual,False,,
354,2023-04-02,2023-04-05,Pro,5.0,245.0,2940.0,False,False,,True,annual,True,,
355,2024-09-19,,Enterprise,27.0,5373.0,64476.0,False,,False,False,annual,True,,
356,2023-07-05,,Basic,50.0,0.0,0.0,True,False,False,False,MONTHLY,False,,
357,2024-11-24,,Basic,,1748.0,20976.0,False,False,False,False,annual,True,,
358,2024-01-01,,Pro,18.0,882.0,10584.0,False,False,False,False,annual,True,,
359,2024-09-16,,Enterprise,27.0,5373.0,64476.0,,False,False,False, annual    ,False,,
360,2024-10-15,2024-11-07,Pro,14.0,686.0,8232.0,False,True,False,True,annual,True,,
361,2024-11-28,2024-12-09,Pro,36.0,1764.0,21168.0,False,False,False,True,annual,True,,
362,2024-10-26,,Pro,,0.0,0.0,,False,False,False,,True,,
363,2023-12-05,,Pro,32.0,1568.0,18816.0,False,False,False,False,monthly,True,,
364,2023-08-02,,Basic,22.0,418.0,,False,False,,False,annual,True,,
365,2024-10-27,,Pro,35.0,1715.0,20580.0,False,False,False,False,monthly,True,,
366,2023-09-20,,Pro,65.0,3185.0,,,False,False,False,annual,True,,
367,2024-07-25,,Enterprise,,2985.0,35820.0,False,False,False,False,annual,True,,
368,2024-12-31,2024-12-31,Basic,6.0,114.0,1368.0,False,False,False,True,Annual,True,,
369,2024-06-11,,Enterprise,92.0,18308.0,219696.0,False,True,False,False,monthly,True,,
370,2024-12-14,,Enterprise,37.0,7363.0,88356.0,False,False,False,False,monthly,False,,
371,2024-08-04,,Basic,41.0,0.0,0.0,True,False,False,False,monthly,False,,
372,2024-11-20,,Basic,,209.0,2508.0,False,False,False,False,monthly,True,,
373,2024-11-13,,Basic,28.0,532.0,6384.0,False,False,False,False,annual,True,,
374,2023-09-04,,Enterprise,6.0,1194.0,14328.0,False,False,False,,annual,False,,
375,2024-08-06,,Basic,45.0,855.0,10260.0,False,False,False,False,annual,True,,
376,2024-12-17,,Enterprise,4.0,796.0,9552.0,False,False,False,False,annual,True,,
377,2024-03-09,,Enterprise,15.0,2985.0,,False,False,False,False,annual,True,,
378,2023-06-05,,Enterprise,32.0,0.0,,True,,,False,annual,True,,
379,2024-10-23,,Basic,21.0,399.0,,False,False,False,False,monthly,False,,
380,2024-11-16,2024-11-22,Enterprise,10.0,1990.0,23880.0,False,False,False,True,monthly,True,,
381,2024-07-22,,Pro,17.0,833.0,9996.0,False,False,False,False,annual,True,,
382,2024-07-17,2024-10-23,Pro,18.0,882.0,10584.0,False,False,False,,annual,True,,
383,2024-12-16,,Pro,25.0,1225.0,14700.0,False,False,False,False,monthly,False,,
384,2023-11-07,,Pro,41.0,2009.0,24108.0,False,False,,False,monthly,True,,
385,2024-12-12,,Basic,41.0,779.0,9348.0,False,False,False,False,annual,,,
386,2024-12-09,,Pro,8.0,392.0,4704.0,False,False,False,False,monthly,True,,
387,2024-07-05,,Pro,32.0,1568.0,18816.0,False,True,False,False,annual,True,,
388,2024-11-07,,Pro,36.0,1764.0,21168.0,False,False,False,False,annual,True,,
389,,,Enterprise,12.0,2388.0,28656.0,False,False,False,,monthly,True,,
390,2024-11-21,,Basic,15.0,0.0,0.0,True,False,False,False,,True,,
391,2024-10-26,,Pro,70.0,3430.0,,,True,False,False,Annual,True,,
392,2024-10-26,,Enterprise,18.0,3582.0,42984.0,False,True,False,False,monthly,True,,
393,,,Basic,10.0,190.0,2280.0,False,False,False,False,,True,,
394,2024-12-26,,Enterprise,13.0,2587.0,,False,False,False,False,annual,True,,
395,2024-09-03,,Enterprise,10.0,1990.0,23880.0,,False,True,False,monthly,True,,
396,2024-03-08,,Enterprise,3.0,,7164.0,False,False,False,False,annual,True,,
397,2024-11-21,,Enterprise,63.0,12537.0,150444.0,False,False,False,False,monthly,True,,
398,2023-08-14,,Basic,41.0,779.0,9348.0,False,False,False,False,monthly,True,,
399,2023-03-26,,Pro,26.0,1274.0,15288.0,False,False,False,False,monthly,False,,
400,2024-03-27,,Enterprise,11.0,2189.0,26268.0,False,False,,False,,True,,
401,2024-06-27,,Pro,31.0,1519.0,18228.0,False,False,True,False,annual,True,,
402,2024-12-02,,Enterprise,6.0,1194.0,14328.0,False,False,False,False,monthly,True,,
403,2024-02-15,,Pro,22.0,,12936.0,,False,False,False,annual,True,,
404,2024-08-18,,Enterprise,92.0,0.0,0.0,True,False,False,False,,True,,
405,2023-07-20,,Pro,55.0,,32340.0,False,False,False,False,monthly,True,,
406,2024-04-28,,Pro,24.0,1176.0,14112.0,False,False,False,False,monthly,False,,
407,2024-12-22,,Basic,38.0,722.0,8664.0,False,True,False,False,,True,,
408,,2024-07-23,Enterprise,17.0,3383.0,40596.0,,False,False,True,annual,True,,
409,2024-10-18,,Enterprise,11.0,2189.0,26268.0,False,False,False,False,monthly,True,,
410,2024-12-28,2024-12-28,Enterprise,17.0,3383.0,40596.0,,False,,,annual,True,,
411,2023-11-27,,,19.0,0.0,0.0,True,False,False,False,monthly,True,,
412,2024-12-28,,Basic,13.0,247.0,,False,False,False,False,monthly,True,,
413,2024-08-10,,Enterprise,3.0,597.0,7164.0,False,False,False,,annual,True,,
414,2024-05-31,2024-09-25,Pro,33.0,1617.0,19404.0,False,False,False,True,annual,False,,
415,2024-07-16,,Pro,,98.0,1176.0,False,True,,False,,,,
416,2023-10-15,,Basic,45.0,855.0,10260.0,False,False,False,False,annual,False,,
417,,,Enterprise,,5572.0,66864.0,False,False,False,False,annual,True,,
418,2024-04-16,2024-05-18,Pro,22.0,0.0,0.0,True,False,False,True,annual,True,,
419,2024-11-12,,Pro,20.0,980.0,11760.0,False,False,False,False, annual    ,True,,
420,2024-08-02,,Enterprise,28.0,5572.0,66864.0,False,False,False,False,annual,False,,
421,2024-05-03,,Enterprise,10.0,1990.0,23880.0,False,False,False,False,monthly,True,,
422,2024-04-01,,Enterprise,3.0,597.0,7164.0,False,False,False,False,ANNUAL,True,,
423,2024-09-19,,Enterprise,24.0,4776.0,57312.0,False,False,False,False,monthly,True,,
424,2023-06-03,,Enterprise,28.0,,66864.0,False,False,False,,annual,True,,
425,2023-10-03,,Pro,54.0,2646.0,31752.0,False,False,False,False,annual,True,,
426,2024-07-27,,Enterprise,45.0,0.0,0.0,True,False,False,False,monthly,True,,
427,2024-06-15,,Enterprise,28.0,5572.0,66864.0,False,False,False,False,annual,False,,
428,2024-11-07,,Pro,22.0,1078.0,12936.0,False,False,False,False,annual,True,,
429,2024-01-29,,Enterprise,22.0,4378.0,52536.0,False,False,False,False, monthly    ,True,,
430,2023-12-02,,Pro,30.0,1470.0,17640.0,False,False,False,False,monthly,True,,
431,2024-12-11,,Enterprise,13.0,2587.0,31044.0,False,True,False,False,monthly,True,,
432,2024-02-04,,Enterprise,40.0,7960.0,95520.0,,False,True,False,monthly,True,,
433,,,Basic,5.0,0.0,0.0,True,False,False,False,annual,True,,
434,2024-02-26,,Pro,44.0,2156.0,25872.0,False,True,False,False,annual,True,,
435,2024-01-21,2024-03-21,Pro,45.0,2205.0,,False,True,False,True,annual,True,,
436,2024-12-15,,Enterprise,49.0,9751.0,117012.0,False,False,False,False,monthly,True,,
437,2024-04-18,,Enterprise,,5373.0,64476.0,False,False,False,False,monthly,False,,
438,2024-12-22,,Enterprise,7.0,0.0,0.0,True,False,False,False,annual,,,
439,2024-06-11,,Basic,18.0,0.0,0.0,True,False,False,False,monthly,True,,
440,2024-03-12,2024-12-28,Pro,14.0,0.0,0.0,True,False,False,True,annual,True,,
441,2024-12-14,,Enterprise,37.0,7363.0,88356.0,False,False,False,False,,True,,
442,,,Pro,24.0,1176.0,14112.0,False,True,False,False,,False,,
443,2024-05-23,,Pro,63.0,3087.0,37044.0,False,True,False,False,monthly,True,,
444,2024-10-23,,Pro,18.0,882.0,10584.0,False,True,False,False,monthly,,,
445,2024-03-17,,Enterprise,14.0,2786.0,33432.0,False,False,False,False,monthly,False,,
446,2024-12-31,,Basic,17.0,323.0,3876.0,,False,,,monthly,True,,
447,2024-08-05,,Enterprise,22.0,4378.0,52536.0,False,False,False,False,annual,True,,
448,2024-08-27,,Pro,32.0,1568.0,18816.0,False,False,False,False,annual,True,,
449,,2024-09-25,Enterprise,19.0,3781.0,,False,False,False,True,annual,True,,
450,2023-02-06,,Pro,37.0,1813.0,21756.0,False,False,,False,monthly,True,,
451,2023-05-12,2024-01-21,Enterprise,17.0,3383.0,40596.0,False,True,False,True,monthly,,,
452,2024-09-28,,Pro,26.0,1274.0,15288.0,False,False,True,False,monthly,True,,
453,2024-05-02,,Enterprise,23.0,4577.0,54924.0,False,False,False,False,annual,False,,
454,,,Basic,17.0,323.0,3876.0,False,False,False,False,annual,True,,
455,2024-10-13,,Pro,53.0,,31164.0,False,False,True,False,,True,,
456,2023-11-13,,,5.0,245.0,2940.0,False,False,False,False,,True,,
457,2024-11-28,,Basic,29.0,551.0,6612.0,False,False,False,False,monthly,True,,
458,2024-11-11,,Basic,53.0,1007.0,12084.0,False,True,False,False,monthly,True,,
459,2024-11-13,,Basic,3.0,57.0,684.0,False,False,False,False,monthly,True,,
460,2024-03-23,,Enterprise,16.0,3184.0,38208.0,False,False,False,False,monthly,True,,
461,2024-09-20,,,20.0,0.0,,True,False,False,False,monthly,False,,
462,2024-12-07,,Enterprise,3.0,,7164.0,False,False,False,False,annual,True,,
463,2024-08-12,,Enterprise,20.0,3980.0,47760.0,False,False,False,False,monthly,True,,
464,2024-12-08,,Enterprise,19.0,3781.0,45372.0,False,,False,False,monthly,False,,
465,2023-06-04,,Basic,41.0,0.0,0.0,True,False,False,False,Monthly,True,,
466,2024-08-24,,,9.0,,5292.0,False,False,False,False,monthly,False,,
467,2024-10-08,,Pro,28.0,1372.0,16464.0,False,True,False,False,monthly,True,,
468,2024-12-20,,Basic,35.0,665.0,7980.0,False,False,False,False,Annual,False,,
469,2023-07-05,,Enterprise,70.0,13930.0,167160.0,False,True,False,False,annual,True,,
470,2024-09-12,,Pro,,833.0,9996.0,False,False,False,False,,False,,
471,2024-11-30,2024-12-07,Enterprise,8.0,1592.0,19104.0,False,False,False,True,annual,True,,
472,2024-09-17,,Pro,20.0,980.0,11760.0,False,True,False,False,monthly,False,,
473,2024-07-15,,Pro,14.0,686.0,8232.0,False,True,False,False,monthly,False,,
474,2024-11-16,,Pro,29.0,1421.0,,False,False,False,False,annual,True,,
475,2023-08-10,,Enterprise,30.0,5970.0,71640.0,False,False,,False,annual,True,,
476,2024-01-05,,Enterprise,19.0,3781.0,45372.0,False,False,False,False,annual,,,
477,2023-12-28,,Basic,34.0,646.0,,False,False,False,False,monthly,True,,
478,2024-07-04,,Basic,35.0,665.0,7980.0,False,False,False,False,annual,True,,
479,2024-05-13,,Enterprise,44.0,8756.0,105072.0,False,False,False,False,monthly,True,,
480,2024-05-16,,Pro,33.0,0.0,0.0,True,False,False,False,monthly,True,,
481,2024-10-20,2024-12-18,Pro,64.0,0.0,0.0,True,True,False,True,monthly,True,,
482,,,Basic,20.0,0.0,0.0,True,False,False,False,annual,True,,
483,2024-11-07,,Pro,16.0,0.0,0.0,True,False,False,False,annual,True,,
484,2024-07-08,,Basic,91.0,1729.0,20748.0,False,False,False,False,monthly,True,,
485,2024-11-13,,Enterprise,35.0,0.0,0.0,True,False,False,False,monthly,True,,
486,2024-06-02,,Pro,23.0,0.0,0.0,True,False,False,False,annual,False,,
487,2024-12-29,,,18.0,342.0,4104.0,False,False,,False,annual,True,,
488,2024-05-10,,Basic,13.0,247.0,2964.0,False,False,,False,monthly,False,,
489,,,Pro,50.0,2450.0,29400.0,False,False,False,,,True,,
490,2024-08-02,,Enterprise,41.0,8159.0,97908.0,False,False,False,False,annual,False,,
491,2024-04-10,,Enterprise,,1194.0,14328.0,False,False,False,False,monthly,True,,
492,2024-08-11,,Enterprise,35.0,6965.0,83580.0,False,True,False,False,,True,,
493,2024-07-26,,Basic,23.0,437.0,5244.0,False,False,False,False,annual,True,,
494,2024-07-19,,Pro,22.0,1078.0,12936.0,False,False,False,,annual,False,,
495,2024-10-02,,Pro,,2303.0,27636.0,False,False,False,False,monthly,True,,
496,2023-07-16,,Pro,10.0,490.0,5880.0,False,False,,False,annual,True,,
497,2024-10-22,,,16.0,784.0,9408.0,False,False,True,False,monthly,True,,
498,2024-09-01,,Enterprise,30.0,5970.0,71640.0,False,False,False,False,annual,True,,
499,2024-12-01,,Enterprise,26.0,5174.0,62088.0,False,False,False,False,,True,,
500,,,Pro,18.0,882.0,10584.0,,True,False,False,monthly,True,,
501,2024-08-11,,Enterprise,26.0,0.0,0.0,,False,False,,,True,,
502,2024-05-01,,Enterprise,11.0,2189.0,26268.0,,False,False,False,annual,False,,
503,2024-04-24,,Basic,44.0,0.0,,True,False,False,False,monthly,True,,
504,2024-09-23,,,33.0,1617.0,19404.0,False,False,False,False,monthly,True,,
505,2024-12-31,,Pro,20.0,980.0,11760.0,False,False,False,False,Annual,True,,
506,2024-01-03,2024-01-28,Pro,,539.0,6468.0,False,True,False,True,monthly,,,
507,2024-08-27,,Pro,64.0,3136.0,,False,False,True,False,,True,,
508,2024-08-16,,Pro,32.0,1568.0,18816.0,False,True,False,False,annual,False,,
509,2024-12-04,,Pro,12.0,588.0,7056.0,False,False,False,False,annual,,,
510,2023-12-30,,Pro,25.0,1225.0,14700.0,False,True,False,False,monthly,False,,
511,2024-05-23,,Pro,22.0,1078.0,12936.0,False,False,False,False,monthly,True,,
512,2023-07-04,,Basic,5.0,95.0,1140.0,False,False,False,False,annual,True,,
513,2024-09-05,,Enterprise,75.0,14925.0,179100.0,False,False,False,,monthly,True,,
514,2024-12-31,,Pro,23.0,1127.0,13524.0,False,False,False,False,annual,True,,
515,2024-11-28,,Basic,28.0,532.0,6384.0,False,False,False,False,monthly,True,,
516,2024-06-22,,Pro,27.0,1323.0,15876.0,False,False,False,False,annual,True,,
517,2024-12-15,,Pro,,2303.0,27636.0,False,,False,False,annual,True,,
518,2024-09-14,,Enterprise,62.0,12338.0,148056.0,False,True,False,False,monthly,,,
519,2024-02-07,,Pro,18.0,882.0,10584.0,False,False,False,False,annual,False,,
520,2024-11-11,,Pro,38.0,1862.0,,False,False,False,False,monthly,,,
521,2024-07-01,,Pro,86.0,4214.0,50568.0,False,False,False,False,monthly,True,,
522,2024-12-02,,Basic,32.0,,7296.0,False,False,False,False,ANNUAL,True,,
523,2024-10-29,,Basic,27.0,513.0,6156.0,False,False,False,False,monthly,True,,
524,2024-07-12,,Basic,24.0,456.0,5472.0,False,False,,False,annual,True,,
525,2024-06-22,,Enterprise,9.0,1791.0,21492.0,False,False,False,False,annual,True,,
526,2024-10-07,,Basic,36.0,684.0,,False,False,,False,monthly,True,,
527,2024-10-12,,Pro,55.0,,32340.0,False,False,False,False,monthly,,,
528,2024-10-30,,,22.0,418.0,5016.0,False,False,False,False,monthly,True,,
529,2024-12-10,2024-12-28,Pro,18.0,882.0,10584.0,False,False,False,True,,True,,
530,2024-10-03,,Basic,54.0,1026.0,12312.0,False,False,False,False,monthly,True,,
531,2024-12-29,,Basic,39.0,0.0,0.0,True,False,False,False,monthly,True,,
532,2024-12-18,,Enterprise,,8955.0,107460.0,False,False,False,,annual,True,,
533,2024-06-28,,Pro,31.0,1519.0,18228.0,False,True,False,False,monthly,True,,
534,2024-07-12,,Pro,31.0,1519.0,18228.0,False,False,False,False,annual,True,,
535,2024-12-26,,Basic,10.0,,2280.0,False,False,False,False,monthly,True,,
536,2024-10-30,,Enterprise,18.0,3582.0,,False,False,False,False,annual,True,,
537,2024-11-25,,Enterprise,23.0,4577.0,54924.0,False,True,False,False,annual,False,,
538,2024-08-09,,Basic,27.0,513.0,6156.0,False,,False,,Monthly,False,,
539,2024-03-27,,Enterprise,11.0,,0.0,True,False,False,False,,True,,
540,2024-10-15,2024-11-06,Basic,25.0,0.0,0.0,True,False,False,True,annual,True,,
541,2023-06-13,,Pro,5.0,0.0,0.0,True,False,False,False,annual,True,,
542,2024-10-15,,Enterprise,22.0,4378.0,52536.0,False,False,True,False,annual,True,,
543,2024-07-23,,Basic,12.0,228.0,2736.0,False,False,False,False,monthly,True,,
544,2024-05-08,,Basic,15.0,285.0,3420.0,False,True,False,False,monthly,True,,
545,2024-06-26,,,35.0,665.0,7980.0,False,False,False,False,annual,False,,
546,2023-07-10,,Pro,23.0,1127.0,13524.0,False,False,,False,annual,True,,
547,2023-06-07,,Enterprise,16.0,3184.0,38208.0,False,False,False,False,annual,False,,
548,2024-12-05,,Basic,13.0,247.0,2964.0,False,False,False,False,,True,,
549,2024-04-30,,Basic,50.0,950.0,11400.0,False,False,False,False,monthly,,,
550,2024-12-10,,Basic,,0.0,0.0,True,False,False,False,annual,True,,
551,2024-12-23,,Basic,29.0,551.0,6612.0,False,False,False,False,annual,False,,
552,2024-11-01,,Enterprise,45.0,8955.0,107460.0,False,False,,False,annual,False,,
553,2024-08-11,,Basic,43.0,817.0,9804.0,False,False,False,False,monthly,True,,
554,2024-11-23,,Basic,34.0,646.0,7752.0,,False,False,False,annual,True,,
555,2024-03-05,,Enterprise,31.0,6169.0,74028.0,False,False,False,False,annual,True,,
556,2024-12-02,2024-12-25,Enterprise,41.0,8159.0,97908.0,False,False,False,True,monthly,,,
557,2023-11-26,,Pro,17.0,0.0,0.0,,False,False,False,annual,True,,
558,2024-12-03,,Basic,33.0,0.0,0.0,True,False,False,False,Monthly,True,,
559,2024-11-11,,Enterprise,32.0,6368.0,76416.0,False,False,False,False,monthly,False,,
560,2023-02-12,2023-11-24,Pro,19.0,931.0,11172.0,False,False,False,True,,True,,
561,2024-07-05,,Enterprise,43.0,0.0,0.0,True,False,False,False,annual,True,,
562,2024-10-08,,Pro,4.0,196.0,2352.0,False,False,False,False,monthly,True,,
563,2024-07-01,,Pro,9.0,441.0,5292.0,False,False,False,False,monthly,True,,
564,2024-10-06,,,,1393.0,,,False,True,False,annual,True,,
565,2024-12-25,,Enterprise,8.0,0.0,0.0,True,False,False,False,annual,True,,
566,2024-12-22,2024-12-30,Pro,3.0,,1764.0,False,False,True,True,monthly,True,,
567,2024-06-14,,Enterprise,10.0,1990.0,,False,False,False,False,monthly,True,,
568,2024-10-07,,Basic,27.0,513.0,6156.0,False,False,,False,annual,True,,
569,2024-12-13,,Pro,13.0,637.0,7644.0,False,False,False,False,monthly,True,,
570,2024-10-21,,Basic,60.0,1140.0,13680.0,False,False,True,False,annual,True,,
571,2024-05-05,,Pro,34.0,1666.0,19992.0,False,False,False,False,monthly,True,,
572,2024-10-17,,Enterprise,65.0,12935.0,155220.0,False,False,False,False,annual,True,,
573,2024-12-26,,Enterprise,28.0,5572.0,66864.0,False,,False,False,monthly,True,,
574,2024-11-17,,,31.0,1519.0,18228.0,False,False,False,False,monthly,False,,
575,2024-09-11,,Enterprise,12.0,0.0,0.0,True,False,,False,monthly,True,,
576,2024-10-23,,Enterprise,16.0,3184.0,38208.0,False,False,False,False,annual,True,,
577,2024-05-25,,Pro,6.0,294.0,3528.0,False,False,False,False,ANNUAL,True,,
578,2024-01-18,,Basic,62.0,,14136.0,False,False,False,False, annual    ,True,,
579,2024-12-20,,Pro,58.0,2842.0,34104.0,False,False,True,False,annual,True,,
580,2024-11-03,,Enterprise,75.0,14925.0,179100.0,False,False,False,False,monthly,True,,
581,2024-09-25,,Basic,,494.0,5928.0,False,False,False,False,monthly,True,,
582,2024-12-08,2024-12-25,Enterprise,16.0,3184.0,38208.0,False,False,False,True,monthly,True,,
583,2023-06-03,,Basic,33.0,627.0,7524.0,False,,False,False,monthly,True,,
584,2024-12-22,,Pro,40.0,0.0,0.0,,,False,False,monthly,True,,
585,2024-09-16,,Enterprise,23.0,4577.0,,False,False,False,False,annual,True,,
586,2024-01-21,,Enterprise,17.0,3383.0,40596.0,False,False,False,False,monthly,True,,
587,2024-07-27,,Enterprise,61.0,12139.0,145668.0,False,False,False,False,annual,True,,
588,2024-01-02,,Basic,,0.0,,True,,False,False,monthly,True,,
